	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Item_Response_Tag	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
10	AI-XC	20131118131242	1500	1500	W	N	N	F	394048	5	10465677	Y	56274	                                           An Archeologist job                                                            by: Brenna Lindsey              The job of an archeologist is an exciting job but can be tricky at times as well. Archeologist have a very unique job as well, they dig up artifacts left from historical times. They also help discover artifacts that have never been found before, as well as things we know of but have no clue where to look for them at.               An archeologist has many different tools that are available to them when excavating, they have a pick and shovel most digs often start with these two items. They are used to dig into the earth, fairly close to artifacts. They also have a whisk and Dustpan these are used to brush dirt from artifacts and clear it away from the dig site. They can also use a knife the knife is used for scraping dirt away from the ground and artifacts. Wheelbarrows are also available to archeologist, a wheelbarrow moves items from one place to another place that are to fragile to carry or it can be used to carry dirt away from the excavation site.                        Archeologist also have lots of ways to use technology to help them as well. Computers can find were objects are in the ground by digitally scanning the area, computers can also tell how deep some artifacts might be berried in the ground. Computers can also tell where objects are and where to dig to find them at. Also computers can also tell an archeologist were to start digging.                                                         Archeologist also have to be very careful when working on a dig site mainly because they could skip artifacts and or break artifacts. Archeologist have to use there special tools very carefully to insure they find as much artifacts and objects they can. Archeologist also have to be very careful with what tool they use for excavating. They have to use a different tool for each different type of soil.                         Archeologist have a tough job that can be exciting, scary and fun at the same time. Many Archeologist have helped discover things of the past and things no one had ever knew existed. That's why today we can thank archeologist all over for helping us to discover some of the worlds most famous artifacts and pieces of history. We can also thank archeologist for the help they give and all the artifacts and treasures they have found for all the museums all over the world. Archeologist are a great help to the world and without them we would not have all the knowledge we have today, we would not have hardly any of the artifacts in museums or in galleries, nor would we have the knowledge on objects like dinosaurs and fossils without the help of archeologist.                             	DT NNP NN IN : NNP NNP NNP NN IN DT NN VBZ DT JJ NN CC MD VB JJ IN NNS RB NNP NNP VBP DT RB JJ NN IN RB , PRP VBP RP NNS VBN IN JJ NNP NNP RB VB JJR NNS WDT VBP RB VBN VBN IN , IN RB IN NNS PRP VBP IN CC VBP DT NN WRB TO VB IN PRP NNP NNP NN VBZ JJ JJ NNS WDT VBP JJ TO PRP WRB VBG , PRP VBP DT NN CC NN RBS NNS RB VBP IN DT CD NNP NNP VBP VBN TO VB IN DT JJ , RB JJ TO NNP NNP RB VBP DT NN CC NNP DT VBP VBN TO VB NN IN NNS CC JJ PRP RB IN DT NN NNP NNP MD RB VB DT NN DT NN VBZ VBN IN NN NN RB IN DT NN CC NNP NNP VBP RB JJ TO VB , DT NN VBZ NNS IN CD NN TO DT NN IN VBP TO VB TO VB CC PRP MD VB VBN TO VB NN RB IN DT NN NNP NNP RB VBP NNS IN NNS TO VB NN TO VB PRP IN NNP NNP MD VB VBD NNS VBP IN DT NN IN RB VBG DT NN , NNS MD RB VB WRB VB DT NNS MD VB VBN IN DT NNP NNP MD RB VB WRB NNS VBP CC WRB TO VB TO VB PRP NNP NNP NNS MD RB VB DT NN VBD TO VB NNP NNP RB VBP TO VB RB JJ WRB VBG IN DT NN NN RB IN PRP MD VB NNS CC CC VB NNP NNP VBP TO VB RB JJ NNS RB RB TO VB PRP VBP IN JJ NNS CC NNS PRP NNP NNP RB VBP TO VB RB JJ IN WP NN PRP VBP IN NNP NNP VBP TO VB DT JJ NN IN DT JJ NN IN NNP NNP VBP DT JJ NN WDT MD VB VBG , JJ CC NN IN DT JJ NNP NNP NNP VBP VBN RB NNS IN DT JJ CC NNS DT NN VBD RB JJ NNP NNP POS WRB NN PRP MD VB NN DT IN IN VBG PRP TO VB DT IN DT NNS JJS JJ NNS CC NNS IN NNP NNP MD RB VB JJ IN DT NN PRP VBP CC DT DT NNS CC NNS PRP VBP VBN IN PDT DT NNS DT IN DT NNP NNP VBP DT JJ NN TO DT NN CC IN PRP PRP MD RB VB PDT DT NN PRP VBP NN , PRP MD RB VB RB DT IN DT NNS IN NNS CC IN NNS , CC MD VB VBP DT NN IN NNS IN NNS CC NNS IN DT NN IN NN .	2		20131021124816	560	1		20131021130459	223	2		20131021224141	509	2							
11	AI-XC	20131118131242	1500	1500	A	N	N	M	394146	5	10465678	Y	56274	    A job of an archaeologist is hard in my opinion.They need to recover or find special artifacts to benefit research and prove facts that no one ever knew about.Like in 1994 a group of archaeologist set out to find the remains of the famous Fort James.They were in fact successful in finding Fort James.The fort was built in 1607 when English settlers came to find a new life.The first artifacts were found in 1861,archaeologists found ancient weapons.        Today millions of people a year find many ancient objects such as pottery,tools,coins,gold,and even metal toys.In the 1600s people used to throw trash in an unused well or into a big pit. Archaeologists went there to dig into the area and found the trash including the animal's bones.They had learned from these objects help us understand people in Fort James lived.It is still exciting to recover ancient artifacts from exciting places.         Have you ever wanted to know where Gorge Washington lived exactly?Well no one alive knows exactly where he lives,but some people know.The dig started in 2003 by a bunch of archaeologists.It took over a year to dig and recover the remains.They found the kitchen,slave quarters,and storage houses.they found the main farm house a few years later.          The pick and shovel is started with theses two tools, they dig and destroy.The whisk and dust pan, they dust off the artifacts from dirt.The knife is used for careful digging.The wheelbarrow is used to carry heavy items.The skim shovel has a flat edge to carefully remove a thin layer of soil with each scope.The trowel is probably the common tool to scrape and cut the layers of soil.                                             	DT NN IN DT NN VBZ JJ IN PRP$ NN NN TO VB CC VB JJ NNS TO VB NN CC VB NNS WDT DT NN RB VBD JJ IN CD DT NN IN NN NN RP TO VB DT NNS IN DT JJ NNP NNP VBD IN NN JJ IN NN NNP NNP NN VBD VBN IN CD WRB JJ NNS VBD TO VB DT JJ NN RB VBZ RB VBN IN CD , NNS VBD JJ NNP NNP NNS IN NNS DT NN IN JJ NN NNS JJ IN NN , NNS , NNS , NN , CC RB JJ JJ DT CD NNS VBN TO VB NN IN DT VBN RB CC IN DT JJ NNP NNP VBD RB TO VB IN DT NN CC VBD DT NN VBG DT JJ POS JJ NN VBD IN DT NNS VBP PRP VBP NNS IN NNP NNP NNP VBZ RB VBG TO VB JJ NNS IN VBG NNP NNP PRP RB VBD TO VB WRB NNP NNP VBD RB . NNP DT NN JJ NNS RB WRB PRP VBZ , CC DT NNS JJ NN VBD IN CD IN DT NN IN JJ NN IN DT NN TO VB CC VB DT JJ NN DT NN , VBP NNS , CC NN NN VBD DT JJ NN NN DT JJ NNS NNP NNP NN CC NN VBZ VBN IN NNS CD NNS , PRP VBP CC NNP NN CC JJ NN , PRP VBP RP DT NNS IN NNP NN VBZ VBN IN JJ JJ NN VBZ VBN TO VB JJ NNP NN NN VBZ DT JJ NN TO RB VB DT JJ NN IN NN IN DT NNP NN VBZ RB DT JJ NN TO NN CC VBD DT NNS IN NN .	2		20131022120039	551	2		20131022131107	223	2											
12	AI-XC	20131118131242	1500	1500	W	N	N	F	394276	5	10465679	Y	56274	 m 	NN	U		20131018145517	542		U	20131018153342	559		U										
13	AI-XC	20131118131242	1500	1500	A			F	394330	5	10465680	Y	56274	    1.     Why do people want to find out about the object, place or person they're researching?   They want to find out because they're interested in studying the thing.      2.      How do they know if the place or object is the actual thing?   They link things they already know about the thing to an object, person, or place.                                Did you know our first President George Washington had fake teeth? Some say it's made out of wood. How do you think people found out that he had fake teeth? Archeologists of course!Archeologists are scientists who uncover and find artifacts from the past.   I'm going to to explain to what an archeologist does during their job.                          A job an archeologist has to do is mapping the site of where they are working. Mapping is important because without the map they wouldn't know what the site looks like and where objects could possibly be. For example scientists made maps and found out that the fort (James Fort) stretched out all the way to the river. 	CD WRB VBP NNS VB TO VB RP IN DT NN , NN CC NN PRP VBP VBG . PRP VBP TO VB RP IN PRP VBP JJ IN NN DT NNP NNP NNP VBP PRP VBP IN DT NN CC VB VBZ DT JJ NN . PRP VBP NNS PRP RB VBP IN DT NN TO DT NN , NN , CC NNP NNP PRP VB PRP$ JJ NNP NNP NNP VBD VB NN . DT VBP PRP VBZ VBN RP IN NNP NNP VBP PRP VB NNS VBN RP IN PRP VBD VB NN . NNS IN NN . NNS VBP NNS WP RB CC VB NNS IN DT NNP NNP NNP VBG TO TO VB TO WP DT NN VBZ IN PRP$ NNP NNP NN DT NN VBZ TO VB VBZ VBG DT JJ IN WRB PRP VBP NNP NNP VBZ JJ IN IN DT NN PRP MD RB VB WP DT JJ NNS IN CC WRB NNS MD RB NNP NNP NN NNS VBN NNS CC VBN RP IN DT NN : NNP NNP NNP VBD RP DT DT NN TO DT NN .	2		20131022130218	555	2		20131022205343	554	2											
14	AI-XC	20131118131242	1500	1500	W	N	N	M	394355	5	10465681	Y	56274	 The arcioligists got many artifacts the found where George Washington lived.  The pick and shovel are used to dig up artifacts.  The wisk and dustpan is used to wipe the dirt from the artifacts.  The dustpan gets the dirt and dumps it out.       The knife scrapes the dirt of the artifacts that was stuck on it.  It carves disinges on the artifacts.  When sraping off the dirt that won't come off you have to be careful so you don't carve anything in the artifact.       The wheelbarrow moves dirt.  When they dig they use a wheelbarrow to remove alot of dir from where they are digging.       The skim shovel is a shovel with a flat tip.  It is used to remove thin layers of soil.         	DT NNS VBD JJ NNS DT NN WRB NNP NNP NNP NNP NN CC NN VBP VBN TO VB RP NNP NNP NN CC NN VBZ VBN TO VB DT NN IN DT NNP NNP NN VBZ DT NN CC NNS PRP NNP NNP NN VBZ DT NN IN DT NNS WDT VBD VBP IN NNP NNP VBZ NNS IN DT NNP NNP VBG RP DT NN IN MD RB VB RP PRP VBP TO VB JJ IN PRP VBP RB VB NN IN DT NNP NNP NN VBZ NNP NNP PRP VBP PRP VBP DT NN TO VB NN IN NN IN WRB PRP VBP NNP NNP NN NN VBZ DT NN IN DT JJ NNP NNP VBZ VBN TO VB JJ NNS IN NN .	1		20131021132859	542	1		20131021200551	554	1											
15	AI-XC	20131118131242	1500	1500	H	Y	N	F	394361	5	10465682	Y	56274	 what archeologist do is thay find foculs and tools  over 100 years ago and thay resrch them until thay find owt how or where they kame from then thay put them in the museum. 	WP VBP VBP VBZ NN NN NNS CC NNS IN CD NNS RB CC NN NN PRP IN NN NN NN WRB CC WRB PRP VBP IN RB NN VBD PRP IN DT NN .	0		20131021155601	550	0		20131022105350	516	0											
16	AI-XC	20131118131242	1500	1500	H	N	N	F	394394	5	10465683	Y	56274	     For History day we are talking about archeologist they are people who look for stuff in the past. They can be also be used to look about peoples or animals past .  They are a part of science I bet the can also look up your past if they needed to. Archeologist are a part of a dig group to find the past between peoples life or animals life what they depend on is to have a whole back ground of there noledge. They also have to know all of it not just parts of the past the need to all of his or her back ground.They also tell when  how long is was ago and if they find edvidence they tell u when u came here and how it came here and who made it.           Also for History Day ,archeologist  have a big job to find thing far away or close to find about the past.They can also find when somthing was found and he made is or who created it and when.They can also find about what kind of stuff the used or how they used it.The archeologist can help u find somthing somthing that doesnt exsit any more or doesnt belong here anymore but they will find the history for u. They can find the past anywhere for u where ever u need it. 	IN NNP NN PRP VBP VBG IN NN PRP VBP NNS WP NN IN NN IN DT NNP NNP MD VB RB VB VBN TO VB IN NNS CC NNS JJ . PRP VBP DT NN IN NN PRP VBP DT MD RB VB RP PRP$ NN IN PRP VBD NNP NNP VBP DT NN IN DT JJ NN TO VB DT JJ IN NNS VBP CC NNS VBP WP PRP VBP IN VBZ TO VB DT JJ NN NN IN EX NNP NNP RB VBP TO VB PDT IN PRP RB RB VBZ IN DT JJ DT NN TO DT IN PRP$ CC PRP$ NN NN RB VBD WRB WRB JJ VBZ VBD RB CC IN PRP VBP NN PRP VBP PRP WRB PRP VBD RB CC WRB PRP VBD RB CC WP VBN NNP NNP IN NNP NNP , NN VBP DT JJ NN TO VB NN RB RB CC JJ TO VB IN DT JJ NN RB VBP WRB VBG VBD VBN CC PRP VBD VBZ CC WP VBN PRP CC JJ MD RB VB IN WP NN IN NN DT JJ CC WRB PRP VBD JJ NN MD VB VB JJ NN NN WDT NN NN DT RBR CC VB JJ RB RBR CC PRP MD VB DT NN IN NNP NNP MD VB DT JJ NN IN NN WRB RB VBP VBN PRP .	0		20131021201426	926	0		20131022095534	554	0											
17	AI-XC	20131118131242	1500	1500	W	N	N	M	394424	5	10465684	Y	56274	 History Day              Washington house was recently dug up by a group of archeologists. He also smoked clay pipes. He moved to Ferry Farm when he was six. Ferry Farm is a good place for farming if you didn't already guess that.            Also Fort James was dug up in 1994. The people that lived there thru there trash in a unused well or ditch. The for was built by a river. 	NN NNP NNP NN VBD RB JJ IN IN DT NN IN NNP NNP RB VBD NN NNP NNP VBD TO NNP NNP WRB PRP VBD NNP NNP NNP VBZ DT JJ NN IN NN IN PRP VBD RB RB VB NNP NNP NNP NNP VBD NN RP IN CD DT NNS IN JJ EX NN RB JJ IN DT VBN RB CC NNP NNP IN VBD VBN IN DT NN .	T		20131021140504	554		T	20131021192328	535	1		20131022140936	560		T						
18	AI-XC	20131118131242	1500	1500	W	N	N	F	394631	5	10465685	Y	56274	                                 ARCHEOLOGIST                BY: kaylie brooke eyster               Archeologist  are people who use there tools  (that you can view at the bottom of the page ) to dig and once they dig an iteam they will take it to there place that they view it at and they find little details and they will make a website or they will share it some how  and /or way.                TOOLS:       PICK AND SHOVEL   most digs start with theese two tools   they are used to dig into the earth,   close to artifacts.       WHISK AND DUST PAN   they are used to brush away the dirt off the artifacts.       KNIFE   to cut the mudd away from the artifact.       WHEELBARROW   used to carry dirt away from the suite.       SKIMSHOVEL   a shovel to dig down into the ground to approach the iteam.               TROWEL           cut and scrape the soil.        	NN IN : NN NN NN NNP VBP NNS WP NN RB VBZ : IN PRP MD VB IN DT NN IN DT NN : TO VB CC RB PRP VBP DT NN PRP MD VB PRP TO VB NN WDT PRP VBP PRP IN CC PRP VBP JJ NNS CC PRP MD VB DT JJ CC PRP MD VB PRP DT WRB CC JJ NNP NNP : NNP CC NNP RBS NNS VB IN JJ CD NNS PRP VBP VBN TO VB IN DT JJ , JJ TO NNP NNP NNP NNP NNP PRP VBP VBN TO VB RP DT NN RP DT NNP NNP TO VB DT NN RB IN DT NNP NNP VBD TO VB NN RB IN DT NNP NNP DT NN TO VB RP IN DT NN TO VB DT NNP NNP VBD CC NN DT NN .	0		20131022111437	547	0		20131022195711	550	0											
19	AI-XC	20131118131242	1500	1500	W	Y		M	394700	5	10465686	Y	56274	 FGG 	NNP	U		20131021091837	223		U	20131021105938	696		U										
