	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Item_Response_Tag	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
195	AI-XC	20131218113506	1000	1000	H	N	Y	F	456249	5	11074260	Y	56196	          One day a helper from the circus was putting up a poster that said:To enter the contest, write a story tat takes place at a circus.Five winers will recive front row seats, circus treats,and a special  photo with a circus performer of your choice.The circus performers travel 20,000 miles in seven months.Each year they visit 150 cities                    The performers wake up at 7:00 to get dressed and eat lunch.The performers also have school at 9:00 and at 3:00 school is over.At 3:30 they do their chores they feed the animals. Te people that own the circus teach the performers gymnastics they also train the animals in the circus and most of performers use a bicycle with one wheel.                    The performers do ten shows a week. The performers travel all around the wrold.They have traved to many diffrent cities and countries like Philippa,Australia,and Japan.They travel with 100 people that are family to them.The man that owns the circus dose not get to see his family very much because his family is in Philippa. 	CD NN DT NN IN DT NN VBD VBG RP DT NN WDT VBD : TO VB DT JJS , RB DT NN WDT VBZ NN IN DT JJ NNS MD VB NN NN NNS , VBZ NNS , CC DT JJ NN IN DT NN NN IN PRP$ NNP NN NNS NN CD NNS IN CD JJ NN PRP VBP CD NNS DT NNS VBP RP IN CD TO VB VBN CC NN DT NNS RB VBP NN IN CD CC IN CD NN VBZ JJ CD PRP VBP PRP$ NNS PRP VBP DT NNP NNP NNS WDT JJ DT NN NN DT NNS NNS PRP RB VBP DT NNS IN DT NN CC JJS IN NNS VBP DT NN IN CD NNP NNP NNS VBP VBN NNS DT NNP NNP NNS NN DT IN DT JJ VBP VBN TO JJ NN NNS CC NNS IN NNP , NNP , CC JJ NN IN CD NNS WDT VBP RB TO DT NN IN VBZ DT NN NN RB VB TO VB PRP$ NN RB RB IN PRP$ NN VBZ IN NNP .																				
196	AI-XC	20131218113506	1000	1000	H	N	Y	M	456281	5	11074262	Y	56196	                                    Becoming a Circus Preformer           Have you ever dreamed of running away from home and joining the circus?  If you did you think you have what it takes to be an Acrobat or Trapeze artist?   If you want to find out some of the ins and outs of becoming a circus performer Kidzworld spoke with Philipa Hayball ,an acrobat and dancer with Cirque Du Sollie's circus show ,  Quidam.                                         Circus Performers - Getting Started   Not just anyone can go and join the circus and become an acrobat or trapeze artist.  You need to have a special talent ,the right body type and be very determined.   Philippa's road to circus  stardom started when she was five years old.  I did musical theater and ballet and all kinds of music ,singing,acting and everything to hone my craft,'says Philippa,who also trained in rhythmic gymnastics  for years.  When I was 11,I knew I wanted wanted to be performed ,so I went for it. 	VBG DT NNP NNP NNP PRP RB VBN IN VBG RB IN NN CC VBG DT NN . IN PRP VBD PRP VBP PRP VBP WP PRP VBZ TO VB DT NNP CC NNP NN . IN PRP VBP TO VB RP DT IN DT NNS CC NNS IN VBG DT NN NN NNP NN IN NNP NNP , DT NN CC NN IN NNP NNP NNP POS NN NN , NNP NNP NNP : NNP NNP NNP RB NN MD VB CC VB DT NN CC VB DT NN CC VB NNP NNP VBP TO VB DT JJ NN , DT NN NN NN CC VB RB NNP NNP POS NN TO VB NN VBN WRB PRP VBD CD NNS NNP PRP VBD JJ NN CC VB CC DT NNS IN JJ , VBG , VBG CC NN TO NN PRP$ NN , VBZ NNP , WP RB VBD IN JJ NNS IN NNP NNP NNP VBD CD , PRP VBD PRP VBD VBN TO VB VBN , RB PRP VBD IN PRP .																				
197	AI-XC	20131218113506	1000	1000	W			F	456311	5	11074264	Y	56196	 THE MONSTER ACTES.     If you write a song that has   a good beat, good lyircs to it you get to go to a concert, and a poem after the  concert you get to see a circus after.At the concert you get to see 3HO3! and there song there going to sing.The song 'DON'T TRUST ME'.And you get a back stage pass+to see 'P!NK TO'. The cool thing is your family can't come because we don't want you to cry so you say This the worst day ever.And thats a ruel.       'HEY I'M ZOEY'.And I'm the winner to the contest.   Awsome my parent's can't come. this is the hard part about  it I have to tell them they can't come.'HEY MOM AND  DAD HOW ARE YOU DOING' .'I'M SORRY ABOUT THIS BUT YOU GUYS CAN'T    COME ME'.IT'S THE RUEL SAYS NO PERENTS CAN'T COME WITH'.'IT'S OK WITH US IF YOU GO'.       I'm at the concert now. OOOOOOOOOO there's a monster on the loose. The monster has sharp teeth. Pointy ears to.Where's have you seen Zoey anywhere.'I'm right here maneger there you Zoey'.       What where who where I am who are you. I'm the little girl named Zoey what are you I'm the monster. And my name is not Zoey it is Jade .My mittle name is   Heart.And my last name is Zilla.          the end.          	DT NNP NNP NNP PRP VBP DT JJ IN VBZ DT JJ NN , JJ NNS TO PRP PRP VBP TO VB TO DT NN , CC DT NN IN DT NN PRP VBP TO VB DT NN JJ DT NN PRP VBP TO VB CD . CC EX JJ NN VBG TO DT JJ NN RB NNP NNP PRP VBP DT NN NN -NONE- VB JJ . NNP NNP NNP NN NN VBZ PRP$ NN MD RB VB IN PRP VBP RB VB PRP TO VB RB PRP VBP DT DT JJS NN NN NNS DT NNP NNP NNP NNP NNP NNP NNP DT NN TO DT NNP NNP PRP$ NN POS MD RB NNP DT VBZ DT JJ NN IN PRP PRP VBP TO VB PRP PRP MD RB JJ NNP NNP NNP NNP NNP NNP NNP POS NNP NNP NNP NNP NNP CC PRP VBZ NNP RB NNP JJ POS DT NNP NNP NNP NNP NNP RB NNP JJ POS NNP NNP NNP NNP NNP NNP NNP NNP IN DT NN NNP NNP RB VBZ DT NN IN DT NNP NNP NN VBZ JJ NNP NNP VBZ JJ POS VBP PRP VBN NNP NNP NNP NN RB JJR EX PRP NNP NNP WRB WP WRB PRP VBP WP VBP NNP NNP NNP DT JJ NN VBD NNP WP VBP PRP PRP VBP DT NNP CC PRP$ NN VBZ RB NNP PRP VBZ NNP JJ NN NN VBZ JJ PRP$ JJ NN VBZ NNP DT NN .																				
198	AI-XC	20131218113506	1000	1000	NR			M	456450	5	11074266	Y	56196	 Once a pond a time there was a young boy. That boy loved the cirus so much he said mom I want to be in the cirus when I get older. And he grew,and he grew,and he grew. but when he got older he was a ring leader. and he had a child. And his child wanted to be in the cirus to when he was older. And so on it generation to genration. 	RB DT NN DT NN EX VBD DT JJ NNP NNP NN VBD DT NN RB RB PRP VBD PRP PRP VBP TO VB IN DT NN WRB PRP VBP NNP CC PRP VBD , CC PRP VBD , CC PRP NNP CC WRB PRP VBD JJR PRP VBD DT NN NNP CC PRP VBD DT NNP CC PRP$ NN VBD TO VB IN DT NN TO WRB PRP VBD NNP CC RB IN PRP NN TO NN .																				
199	AI-XC	20131218113506	1000	1000	B			F	456516	5	11074268	Y	56196	                                                                                                            Circus                   The circus is fun. what happen at a circus ? A lot of thing happens at a circus a lot of kids go there within their family and have fun. In circus their are a lot of treats like cotton candy and more.At a circus there are  animals and candy, soda and more. Also at the circus they have clowns that juggles and circus acrobats that hangs on rops, tightrope walker that rides on a rope with a unacycile, and horses that listens to to a person.circus is a really good place to go on a filed trip. I like going to circus but some times bad things happens like when kids eat to much candy they throw up. But other wise tons of kids and grownups go to the circus and watch people dance and also do tricks. Alot of times when we do not get to go the circus because they all ways go to diffident places like when they go to oakland they only spend a coplue days out herte then they leve.At circus they always have a clowns that maybe when the circus is over the clown may make bloon  animals for the everyone. The circus is a really good place i love it a lot and that is all about circus my favirote thing to watch at the circus is the circus acrobact because it is so exticing to watch them hang on the rope and blance so stright that is why it is my favorite thing to watch at the circus.The circus is the best. 	NNP DT NN VBZ NNP WP RB IN DT NN . DT NN IN NN NNS IN DT NN DT NN IN NNS VBP RB IN PRP$ NN CC VB NNP NNP NN PRP$ VBP DT NN IN NNS IN NN NN CC JJ DT NN EX VBP NNS CC NN , NN CC NNP NNP IN DT NN PRP VBP NNS IN NNS CC NN NNS WDT NNS IN NNS , NN NN WDT VBZ IN DT NN IN DT JJ , CC NNS WDT VBZ TO TO DT JJ VBZ DT RB JJ NN TO VB IN DT VBN NNP NNP IN VBG TO VB CC DT NNS JJ NNS NNS IN WRB NNS VBP TO RB RB PRP VBP NNP CC JJ NN NNS IN NNS CC NNS VBP TO DT NN CC NN NNS NN CC RB VBP NNP NNP IN NNS WRB PRP VBP RB VB TO VB DT NN IN PRP VBP NNS VBP TO VB NNS IN WRB PRP VBP TO VB PRP RB VBP DT NN NNS IN NN RB PRP VBP RB PRP RB VBP DT NNS WDT RB WRB DT NN VBZ IN DT NN MD VB NN NNS IN DT NNP NNP NN VBZ DT RB JJ NN PRP VBP PRP DT NN CC IN VBZ DT IN NNS PRP$ NN NN TO VB IN DT NN VBZ DT NN NN IN PRP VBZ RB VBG TO VB PRP JJ IN DT NN CC NN IN NN IN VBZ WRB PRP VBZ PRP$ JJ NN TO VB IN DT NNP VBZ VBZ DT JJS .																				
200	AI-XC	20131218113506	1000	1000	W			F	456996	5	11074270	Y	56196	                                                                   Big change               'Moooooooo.' I grew up on my grandmas farm with cows, pigs, chickens, horses, and cats. Her farm was blue and she had a gray silow about 15 ft. tall next to it. She lived in a big yellow house with a nice big porch for summer days. Being on the farm isn't easy, their are lot and lots of chores to do and you still have to go to school all at the same time. I live alone with my grandma because my parents didn't love me or want me so my grandparents took me in and two days after I got there my grandpa died of a heart attack.                Sometimes when I would have to feed the chickens, I would really swing around on the rope, and do cool acrobatics. I loved doing that kind of stuff, it would cheer me up and remind me of my dream to be in the circus.               One day when I was in my room at 6:30 right before I had to feed the chickens, I heard on the radio from my grandmas room that there was an open auditon to be in the circus. I wrote down all of the information I needed and thought of a plan to get there. My grandma doesn't like the circus, so my plan was to say I was going to just watch, when I would really tryout. I practiced my flips and tricks over and over again till they were perfect.              Finally it was the day, the day of the circus auditions. I asked my grandma if I could go and I was right my plan worked! When I got there, so many people were there I couldn't believe it! My turn was up, I was about to burst into tears and run off stage but I kept my cool.             'Ana dear, the phone is for you and I will allow it since well, you can find out for your self.'             'Coming, and o...k?'             I came to the phone and figured out why my grandma said what she did, I won! Out of 3,789 people, they liked me the best! We packed my stuff because I have to move in with the circus I can't just live at home. For my last day with grandma she didn't make me do any chores, the whole day was just fun and games on the farm. I am really going to miss my grandma, she was the only one who ever cared for me and that really means a lot.             It's my first day at the circus and boy what a busy day I have. First at 7:00 A.M. I have to get up and eat in the pie car (food truck for circus people). Then at 9:00 A.M. I go to school, just because I am in the circus doesn't mean I get to skip school. Inbetween 3:00 P.M. and 3:30 P.M. I get to have a break and play arouond with the circus acts and my friends from school. After that when it is 3:30 P.M. I have to practice my act and do chores. Right before the show I eat dinner in the pie car but not much because we have a show after. When my show is over I am wiped out and ready to go to bed. Finally at 12:00 P.M. I get to go to the trailer and plop down on the bed to fall asleep.            The circus is my dream but I miss my grandma more that anything. Life is really hard without anyone to take care of you and love you. I can't wait for the end of our touring season so I can go home to my grandma and spend time with her.                 	NNP NN NNP '' PRP VBD RP IN PRP$ NN NN IN NNS , NNS , NNS , NNS , CC NNP NNP NN VBD JJ CC PRP VBD DT NN NN IN CD NNP NN IN TO NNP NNP VBD IN DT JJ NN NN IN DT JJ JJ NN IN NN NNP NNP IN DT NN VBZ RB JJ , PRP$ VBP NN CC NNS IN NNS TO VB CC PRP RB VBP TO VB TO NN DT IN DT JJ NNP PRP VBP RB IN PRP$ NN IN PRP$ NNS VBD RB VB PRP CC VBP PRP RB PRP$ NNS VBD PRP IN CC CD NNS IN PRP VBD RB PRP$ NN VBD IN DT NN NNP NNP WRB PRP MD VB TO VB DT NNS , PRP MD RB VBG IN IN DT NN , CC VB JJ NNP PRP VBD VBG IN NN IN NN , PRP MD VB PRP RP CC NN PRP IN PRP$ NN TO VB IN DT NNP CD NN WRB PRP VBD IN PRP$ NN IN CD RB IN PRP VBD TO VBN DT NNS , PRP VBP IN DT NN IN PRP$ NNS VBP IN EX VBD DT JJ NN TO VB IN DT NNP NNP VBD RP DT IN DT NN PRP VBD CC VBD IN DT NN TO VB NNP NNP NN VBZ RB VB DT NN , RB PRP$ NN VBD TO VB PRP VBD VBG TO RB VB , WRB PRP MD RB NNP PRP VBD PRP$ NNS CC NNS IN CC IN RB IN PRP VBD NNP NNP PRP VBD DT NN , DT NN IN DT NN NNP PRP VBD PRP$ NN IN PRP MD VB CC PRP VBD RB PRP$ NN VBD . WRB PRP VBD RB , RB JJ NNS VBD RB PRP MD RB VB PRP . NNP NN VBD RB , PRP VBD IN TO VB IN NNS CC VBP RP NN CC PRP VBD PRP$ NNP NNP NN , DT NN VBZ IN PRP CC PRP MD VB PRP IN RB , PRP MD VB RP IN PRP$ NNP POS JJ , CC NN : NN . '' PRP VBD TO DT NN CC VBD RP WRB PRP$ NN VBD WP PRP VBD , PRP VBD . IN IN CD NNS , PRP VBD PRP DT JJS . PRP VBD PRP$ NN IN PRP VBP TO VB IN IN DT NN PRP MD RB RB VB IN NNP NNP PRP$ JJ NN IN NN PRP VBD RB VB PRP VB DT NNS , DT JJ NN VBD RB VBN CC NNS IN DT NNP NNP VBP RB VBG TO NNS PRP$ NN , PRP VBD DT JJ CD WP RB VBD IN PRP CC IN RB VBZ DT NNP NNP POS PRP$ JJ NN IN DT NN CC NN WP DT JJ NN PRP NNP NNP IN CD NNP NNP VBP TO VB IN CC NN IN DT NN NN : NN NN IN NN NNS : . RB IN CD NNP NNP VBP TO NN , RB IN PRP VBP IN DT NN VBZ RB VB PRP VBP TO VB NNP NNP CD NNP CC CD NNP NNP VBP TO VB DT NN CC NN NN IN DT NN VBZ CC PRP$ NNS IN NNP NNP IN WRB PRP VBZ CD NN PRP VBP TO NN PRP$ NN CC VBP NNP NNP IN DT NN PRP VBP NN IN DT NN NN CC RB JJ IN PRP VBP DT NN NNP NNP PRP$ NN VBZ IN PRP VBP VBN RP CC RB TO VB TO NNP NNP IN CD NNP NNP VBP TO VB TO DT NN CC VB RP IN DT VBN TO VB NNP NNP NN VBZ PRP$ NN CC PRP VBP PRP$ NN JJR IN NNP NNP VBZ RB RB IN NN TO VB NN IN PRP CC VB NNP PRP MD RB VB IN DT NN IN PRP$ NN NN IN PRP MD VB RB TO PRP$ NN CC NN NN IN PRP$ .																				
201	AI-XC	20131218113506	1000	1000	NR			F	457291	5	11074272	Y	56196	 Hey my name is Ryeinn. I'm in a circus. If you ever be in a circus you will have to follow these directions.   1: Don't be late to practice   2: You will have to wake up at a certain time and go to sleep at a certain time   3: Your body have to be in a good shape   4: You have to have a certain talent   5: Listen to what you will be learning about   Ok I'm back how was it. Now you see what I have to do every day.   It's hard to be in a circus.It's not just you getting in you will have to practice hard.   When I join in the circus I thought it would be fun, but I found out It's not fun because you will have to remember all the steps.   See when i started I didn't have any friends in till one day I fell as I was practicing and this girl name Tricky came and help me up and said don't worry this is what hapen to me on my first day, after that day me and Tricky been friends and also had each other backs. Well Tricky say Hi don't just listen to my convosation.Well Hi fellow Circus Clown my name is Tricky They call me Tricky because I trick every body.   Well we will take a break about us and you can talk about your self.   Ok I'm going to ask you some questions and you will have to anwser them back in complete sentence's.OK.   What do you wonna be when you grow up? A circus clown.    Oh kool I use to have friends as clowns, well I thought there where my friends in till they played this mean trick on me.There names was  Crazy, Froggy, and last but not least the QUEEN OF HEXA.   Why is her name the QUEEN OF HEXA.Because she beet every body in the game HEXA and so we gave her the name.    Oh well now I get it.Yeah so one day was the days that I was going to beet her in is except her friends/ partners through me in a closet and locked me in there so i was stuck with no help.Oh my how teribble that is.Well yeah, let's get back to the circus.OK.   Well now I know all of the rule's and your story and thanks for sharing with me.   Well you welcome anytime, come to one of the circus shows and GOOD BYE.         	PRP PRP$ NN VBZ NNP PRP VBP IN DT NNP NNP PRP RB VB IN DT NN PRP MD VB TO VB DT NNP CD : NNP RB VB JJ TO NN CD : PRP MD VB TO VB RP IN DT JJ NN CC VB TO VB IN DT JJ NN CD : JJ NN VBP TO VB IN DT JJ NN CD : PRP VBP TO VB DT JJ NN CD : NNP TO WP PRP MD VB VBG IN NNP NNP NNP RB WRB VBD NNP NNP PRP VBP WP PRP VBP TO VB DT NNP NNP POS JJ TO VB IN DT JJ POS RB RB PRP VBG IN PRP MD VB TO VB NNP NNP NNP NN IN DT NN PRP VBD PRP MD VB VBN , CC PRP VBD RP PRP VBZ RB VBN IN PRP MD VB TO VB DT DT NNP NNP WRB PRP VBD PRP VBD RB VB DT NNS IN NN CD NN PRP VBD IN PRP VBD VBG CC DT NN NN NNP VBD CC VB PRP RP CC VBD VBP RB VB DT VBZ WP VBN TO PRP IN PRP$ JJ NN , IN DT NN PRP CC NNP IN NNS CC RB VBD DT JJ NNP NNP NNP VBP NNP VBP RB RB VBN TO PRP$ NN NNP NN NNP NNP PRP$ NN VBZ NNP NNP VBP PRP NNP IN PRP VBP DT NNP NNP PRP MD VB DT NN IN PRP CC PRP MD VB IN PRP$ NNP NNP NNP NNP VBG TO VB PRP DT NNS CC PRP MD VB TO VB PRP RB IN JJ NNP WP VBP PRP VB VB WRB PRP VBP RP . DT NN NNP NNP NN PRP VBP TO VB NNS IN NNS , RB PRP VBD RB WRB PRP$ NNS IN NN PRP VBD DT NN NN IN JJ NNS VBD NNP , NNP , CC JJ CC RB JJS DT NNP NNP NNP NNP VBZ PRP VBD DT NNP NNP NNP PRP VBD DT NN IN DT NN NNP CC RB PRP VBD PRP DT NNP NNP RB RB PRP VBP JJ RB CD NN VBD DT NNS WDT PRP VBD VBG TO VB PRP$ IN VBZ IN PRP$ NN NNS IN PRP IN DT NN CC VBD PRP IN EX RB PRP VBD JJ IN DT JJ PRP$ WRB JJ IN JJ NN , VB POS NN RB TO DT NNP NNP RB PRP VBP DT IN DT NN POS CC PRP$ NN CC NNS IN VBG IN NNP NNP PRP VB RB , VBP TO CD IN DT NN VBZ CC NNP NNP .																				
202	AI-XC	20131218113506	1000	1000	W	N	N	M	457550	5	11074274	Y	56196	 life in the circus is fun but hard it takes a lot of practice.  but there are some flaws always moving never seeing your family.       ps even if i don't win I still had fun 	NN IN DT NN VBZ VBN CC RB PRP VBZ DT NN IN NNP CC EX VBP DT NNS RB VBG RB VBG PRP$ NNP NNS RB IN PRP VBP RB VB PRP RB VBD VBN																				
203	AI-XC	20131218113506	1000	1000	H	N	N	M	457615	5	11074276	Y	56196	       One day I went to a circus it was hudge. I loved every single part of it.The most part I loved was when a man tried to balance on a piece of string .It was the most best part, then they began to do backflips ,and juggling.Well I got front seat because we were the first to buy the tickets.I even saw lots of animals there to. It was the best circus I've been to.there where lots of clever clowns.The stage was big.I love the circus when it comes to town.It was awesome.There is even a place where they hand out food.                       Do you like the circus? well I do.When I went there kids loved they loved every thing they did it must took them a long time to be acrobats,and jugglers.They have to practise and practise every day to  get their performance just perfect. It even takes years to be in the circus.Ive talked to one before he said that he does over one hundred shows a year. Thats incrdible!              In the end of the show the bow down at the audience for being a great audience. and say a couple of words how they did to get here and one of them said. that it took courage and never gave upo and now look where he is. he said never give up on what you want to be.   then every body gave her a round of a plause.                                                                         	CD NN PRP VBD TO DT NN PRP VBD NNP NNP VBD DT JJ NN IN NNP RBS NN PRP VBD VBD WRB DT NN VBD TO NN IN DT NN IN VBG JJ VBD DT JJS JJS NN , RB PRP VBD TO VB NNS , CC NNP NNP VBD JJ NN IN PRP VBD DT JJ TO VB DT NNP RB VBD NNS IN NNS EX NNP NNP VBD DT JJS NN PRP VBP VBN JJ WRB NNS IN NN DT NN VBD NNP NN DT NN WRB PRP VBZ TO JJ NNS JJ VBZ RB DT NN WRB PRP VBP RP NNP NNP PRP IN DT NN . RB PRP VBP PRP VBD RB NNS VBD PRP VBD DT NN PRP VBD PRP MD VB PRP DT JJ NN TO VB NNS , CC JJ VBP TO VB CC VB DT NN TO VB PRP$ NN RB NNP PRP RB VBZ NNS TO VB IN DT JJ VBN TO CD IN PRP VBD IN PRP VBZ IN CD VBN NNS DT NNP NNP JJ . NNP DT NN IN DT NN DT NN IN IN DT NN IN VBG DT JJ NNP CC VB DT NN IN NNS WRB PRP VBD TO VB RB CC CD IN PRP NNP IN PRP VBD NN CC RB VBD IN CC RB VBP WRB PRP NNP PRP VBD RB JJ IN IN WP PRP VBP TO NNP RB DT NN VBD PRP DT NN IN DT NN .																				
204	AI-XC	20131218113506	1000	1000	W	N	N	M	457770	5	11074278	Y	56196	 My circus will have elafits, circus, people actors, and a hole much of other things too. So many people will come to my show that it will be sold out, and I would have more bleacher so more people can set it the adents. There will be animals that are tried. I would prform at ever state in the world. Ever one would haft to where spesel siut. some people would be dresses up in werd suits. i'm going to have the circus as big as a football statim. also i would be masicl too.I would have fling things around.                 	PRP$ NN MD VB NNS , VBZ , NNS NNS , CC DT NN RB IN JJ NNS NNP NNP JJ NNS MD VB TO PRP$ NN IN PRP MD VB VBN RP , CC PRP MD VB JJR IN RB JJR NNS MD VB PRP DT NNP NNP MD VB NNS WDT VBP NNP NNP MD VB IN RB NN IN DT NNP NNP CD MD VB TO WRB NN NNP DT NNS MD VB NNS IN IN NN NNP PRP VBP VBG TO VB DT NN IN JJ IN DT NN NNP RB PRP MD VB JJ NN MD VB VBG NNS IN .																				
205	AI-XC	20131218113506	1000	1000	W	N	N	F	458014	5	11074280	Y	56196	        Its 7:15 at night the moon and the stars are out, and Daphne, Velma, and Jenavee are all still at the circus practicing for their show in three days. Daphne was getting tired so they all started walking home together. 'Bye, see you all tomorrow.' Said Jenavee. ' Bye', said Velma and Daphne. About 5 minutes later Daphne and Velma bumped into a boy named Fred. Fred wanted to be a part of the circus, and since he has been to one of their shows he asked Daphne and Velma if he could join the circus Velma asked Fred if he could come to the circus tomorrow to show them what he could do in the circus. ' Ya, I can.', said Fred.' Great,' said Daphne.           The next day it was bright and sunny outside. Daphne picked up Velma and they started walking to the circus. Fred was there waiting for them.As soon as Daphne and Velma got there they went to the show tent. Daphne asked Fred what he wanted to do in the circus, Fred said that he wanted to be an acrobat. Before Fred started Daphne called the rest of the group over. Right when Shaggy, Zachary, and Jenavee got there Fred showed them what he could do and the group was amazed, so they told Fred that he could be a part of this circus.           The next night at 6:00 they had to perform. First it was Shaggy the clown, second it was Daphne and Fred the acrobats, third Zachery the juggler, fourth  Velma the tightrope walker, and lastly Jenavee with the circus horses Lucky and Corbus. Every one started clapping.           As you can see being in the circus is a lot of fun but being in the circus is also a lot of hard work. 	PRP$ CD IN NN DT NN CC DT NNS VBP IN , CC NNP , NNP , CC NNP VBP DT RB IN DT NN VBG IN PRP$ NN IN CD NNP NNP VBD VBG VBN RB PRP DT VBD VBG NN NNP NNP , VB PRP DT NNP POS NNP NNP POS NNP POS , VBD NNP CC NNP NNP CD NNS JJ NNP CC NNP VBD IN DT JJ VBN NNP NNP VBD TO VB DT NN IN DT NN , CC IN PRP VBZ VBN TO CD IN PRP$ NNS PRP VBD NNP CC NNP IN PRP MD VB DT NN NNP VBD NNP IN PRP MD VB TO DT NN NN TO VB PRP WP PRP MD VB IN DT NNP POS NNP , PRP NNP POS , VBD NNP POS NNP , '' VBD NNP NNP JJ NN PRP VBD JJ CC JJ NNP NNP VBD RP NNP CC PRP VBD VBG TO DT NNP NNP VBD RB VBG IN JJ NN IN NNP CC NNP VBD RB PRP VBD TO DT NN NNP NNP VBD NNP WP PRP VBD TO VB IN DT NN , NNP VBD IN PRP VBD TO VB DT NNP NNP NNP VBD NNP VBN DT NN IN DT NN NNP NNP WRB NNP , NNP , CC NNP VBD RB VBN VBD PRP WP PRP MD VB CC DT NN VBD VBN , RB PRP VBD NNP IN PRP MD VB DT NN IN DT NNP NNP JJ NN IN CD PRP VBD TO NNP NNP PRP VBD NNP DT NN , JJ PRP VBD NNP CC NNP DT NNS , JJ NNP DT NN , JJ NNP DT NN NN , CC RB NNP IN DT NN VBZ NNP CC NNP NNP CD VBD NNP NNP PRP MD VB VBG IN DT NN VBZ DT NN IN NN CC VBG IN DT NN VBZ RB DT NN IN NN NN .																				
206	AI-XC	20131218113506	1000	1000	A		Y	F	458402	5	11074282	Y	56196	       At 7:00 Esabelle gets up get dressed and go to the pie car for pancakes and bacon.Getting set up for the performence the lights,and the music. 9:00 A.M. school time  one room house it has computers,tests,and report cards.Her classmates speak other languages like French, Russian,and Italianjust like her family.            Liela she wanted to become a musical theatre and ballet and all kinds of  music, singing, acting and everything.When she was a 11 shse wanted to become a performer and so she went for it.You have to put your heart into it what you want to do.               From,                        Nautica 	IN CD NNP NNS IN NN VBN CC VB TO DT NN NN IN NNS CC JJ NN IN IN DT NN DT NNS , CC DT NNP CD NNP NN NN CD NN NN PRP VBZ NNS , NNS , CC NN JJ NNS VBP JJ NNS IN JJ , JJ , CC NNP IN PRP$ NNP NNP PRP VBD TO VB DT JJ NN CC VB CC DT NNS IN JJ , VBG , VBG CC JJ PRP VBD DT CD NN VBD TO VB DT NN CC RB PRP VBD IN PRP VBP TO VB PRP$ NN IN PRP WP PRP VBP TO NNP NNP , NNP																				
207	AI-XC	20131218113506	1000	1000	W	N	Y	M	458831	5	11074284	Y	56196	 Once upon a time there was a boy named Andrew. He was 9 years old when he was in 4 grade. His life was great untill he found out there was a boy named Kevin and a girl named Mariam they were the bullys in the classroom. When he made a new friend named Jesus they kept trying to bully me so i dont have any friends at school. One day when they bullyed me they draged me to the linch area and hit into the computer. That was when it was after school. My life was all ruin.       When the boy move to 5 grade al the bullys wasnt in my class, i was exited. My life was really great i made much more friends, and there names were Jesus, Layth, Arked, Owaz, Yousif, and Madison. I play with Jesus at recess and at his home. I play with Layth, Yousif, Arked, and Owaz at wallball. And i hang out with madison when we do parter work outside for socile studies. 	RB IN DT NN EX VBD DT NN VBN NNP NNP VBD CD NNS JJ WRB PRP VBD IN CD NNP NNP NN VBD JJ NN PRP VBD IN RB VBD DT NN VBN NNP CC DT NN VBN NNP PRP VBD DT NNS IN DT NNP NNP PRP VBD DT JJ NN VBN NNP PRP VBD VBG TO RB PRP RB PRP VBP VBP DT NNS IN NNP CD NN WRB PRP VBD PRP PRP VBD PRP TO DT NN NN CC VBD IN DT NNP NNP VBD WRB PRP VBD IN NNP NNP NN VBD DT NNP NNP DT NN NN TO CD NN NN DT NNS VBP IN PRP$ NN , PRP VBD NNP NNP NN VBD RB JJ PRP VBD RB JJR NNS , CC EX VBZ VBD NNP , NNP , NNP , NNP , NNP , CC NNP NNP VBP IN NNP IN NN CC IN PRP$ NNP NNP VBP IN NNP , NNP , NNP , CC NNP IN NNP CC PRP VBP RP IN NN WRB PRP VBP RB VB IN IN JJ NNS .																				
