	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Item_Response_Tag	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
101	AI-XC	20131218113507	1000	1000	B		N	F	415665	8	11061955	Y	53045	        How important do you think it is to study about civilizations in the past? I think it is very important to learn about the ancient civilizations in the past because you can learn many things.              First, you can learn about the geography. You can learn where the civilization was located. For example, the Incan empire was located in South American in the mountains. You can also learn about the climate. Some places it was cold and some places it was warm.              You can also learn about what they wore. The Incas wore thing made out of cloth. If you learn about what they wore, then you would be able to figure out what type of climate they lived in.              It's very important to learn about these civilizations for many reasons. You can learn lots of things about your culture and your background. 	WRB JJ VBP PRP VB PRP VBZ TO NN IN NNS IN DT JJ . PRP VBP PRP VBZ RB JJ TO VB IN DT JJ NNS IN DT JJ IN PRP MD VB JJ NNP NNP , PRP MD VB IN DT NNP NNP MD VB WRB DT NN VBD NNP NNP NN , DT NNP NN VBD VBN IN NNP NNP IN DT NNP NNP MD RB VB IN DT NNP NNP VBZ PRP VBD VBN CC DT NNS PRP VBD NNP NNP MD RB VB IN WP PRP NNP NNP NNP NN NN VBD RP IN NNP NNP PRP VBP IN WP PRP VBP , RB PRP MD VB JJ TO VB RP WP NN IN NN PRP VBD NNP NNP POS RB JJ TO VB IN DT NNS IN JJ NNP NNP MD VB NNS IN NNS IN PRP$ NN CC PRP$ NN .																				
102	AI-XC	20131218113507	1000	1000	B	N	N	M	415672	8	11061956	Y	53045	 I learned that the indians were called native americans. I have some classmates that are part idian. I read so much about them in social studies that i know the things by heart okay lets start off by saying the indians dint have guns so they used bow and arrows to kill the animals and people whom tried to kill them at times. The people were really old they was in the world at times like 200 A.D now that is a long time. See they had a whole thing of unpolished gold on their properties that were called gold mines tha they got removed from here home bribery and force that  was crazy some died from dieases and some survived. They caught dieases like nuemona cause of there thin clothes and they were walking in the snow. So i actully see how they felt. So they had to find better places to go their houses was gone and everything I felt very sorry for them. The one that tried to resitce and get killed it was sad cause they were fighting for what were theirs. But now indians are everywhere cause this is a very very free wide and long world they cant be told to move unless a reason. But anyone whom never been their or own anyhing cant go and say move now cause the indians have a right in law to do what they fell to them. But i see how it was back then it wasnt the country it was the presidents weve had so many racism one that it is to many to count everyone count in the world no one deserve to get treated diffrent no one. But the indians had to build forts out of sticks,stone and rags things like that. This how they lived but not today. We and they have houses but some still are in the same place well that is what i learned today       Mesa Verde National Park Ancestral Puebloans and Their World                                                        Jeivon Donshai Moore                                                                                                                 	PRP VBD IN DT NNS VBD VBN JJ NNP PRP VBP DT NNS WDT VBP NN NNP NNP VBD RB RB IN PRP IN JJ NNS WDT PRP VBP DT NNS IN NN NN NNS VB RP IN VBG DT NNS VBP VBP NNS RB PRP VBD RB CC VBZ TO VB DT NNS CC NNS WP VBD TO VB PRP IN NNP NNP NNS VBD RB JJ PRP VBD IN DT NN IN NNS IN CD JJ RB WDT VBZ DT JJ NNP NNP PRP VBD DT JJ NN IN JJ NN IN PRP$ NNS WDT VBD VBN NN NNS VBP PRP VBD VBN IN RB NN NN CC NN IN VBD JJ DT JJ IN NNS CC DT NNP NNP VBD NNS IN NN NN IN EX JJ NNS CC PRP VBD VBG IN DT NNP NNP PRP RB VB WRB PRP NNP NNP PRP VBD TO VB JJR NNS TO VB PRP$ NNS VBD VBN CC NN PRP VBD RB JJ IN NNP NNP CD WDT VBD TO VB CC VB VBN PRP VBD JJ NN PRP VBD VBG IN WP VBD NNP CC RB VBZ VBP RB VB DT VBZ DT RB RB JJ JJ CC JJ NN PRP VBP VB VBN TO VB IN DT NNP CC NN WP RB VBN PRP$ CC JJ NN NN VB CC VB NN RB NN DT NNS VBP DT NN IN NN TO VB WP PRP VBD TO NNP CC PRP VBP WRB PRP VBD RB RB PRP VBD DT NN PRP VBD DT NNS VBP VBN RB JJ NN CD WDT PRP VBZ TO JJ TO VB NN NN IN DT NN DT NN NN TO VB VBN NN DT NNP CC DT NNS VBD TO VB NNS IN IN NNS , NN CC NNS NNS IN NNP NNP WRB PRP VBD CC RB NNP NNP CC PRP VBP NNS CC DT RB VBP IN DT JJ NN RB IN VBZ WP PRP VBD NN NNP NNP NNP NNP NNP NNP CC NNP NNP NNP NNP NNP																				
103	AI-XC	20131218113507	1000	1000	NR			M	415682	8	11061957	Y	53045	 History Essay       In ancient times there were several ways to build living   structures. In Inca traces of small, long buildings are being found. While this occurs, massive structures such as arenas have been discovered in the central area of Rome. This shows that back in acient times, as well as today, where you live can affect the types of houses and buildings you will face in your lifetime. Personality played and still plays a big part in the design of places. This is why we see huge structures in Rome while in Inca they have small, minute buildings to mold their life in.                                                                                                                                                                                                                                                   NADS ARE AMAZING   	NN NNP NNP NN NNS EX VBD JJ NNS TO VB NN NNP NNP NNP NNS IN JJ , JJ NNS VBP VBG NNP NNP DT VBZ , JJ NNS JJ IN NNS VBP VBN VBN IN DT JJ NN IN NNP NNP VBZ IN RB IN NN NNS , RB RB IN NN , WRB PRP VBP MD VB DT NNS IN NNS CC NNS PRP MD VB IN PRP$ NNP NNP VBD CC RB VBZ DT JJ NN IN DT NN IN NNP NNP VBZ WRB PRP VBP JJ NNS IN NNP IN IN NNP PRP VBP JJ , JJ NNS TO VB PRP$ NN NNP NNP NNP NNP																				
104	AI-XC	20131218113507	1000	1000	B		N	F	415708	8	11061959	Y	53045	 If im supsoe to write about how i feel about this... i feel that, everyone should of learned the alphabet, and how to write. But its also good to know that they made/have their calendar. The fact they left clues behind was even better, because they could let someone know they was here also details about their life.They also made things from gold, sliver, stone, and pottery, and after they were doing making it they  would put it in one of their famlily grave if they have passed away instead of making it and throwing it away. They made their own clothes, and other materials.Hunters would come and take anything valuable.They wrote down and photograph anything they could find and note the exact position in which they find them.... they were also important for uncoving things that no one really knew about..The fall of the Inca is easy to date because the spaniards murderd the last Inca king in 1532 and took over the empire. Some Inca were buried in caves in cliffs face,or on mountains tops. This has helped to preserve the sites, because looters cannot easily get to them. But it aslo makes the job of the archaelogist more difficult.The dead bodies also reveal information about how they lived...   END OF PART ONE !!!!!!!!!!!         	IN PRP VBP TO VB IN WRB PRP VBP IN DT : PRP VBP IN , NN MD IN VBN DT NN , CC WRB TO NNP CC PRP$ RB JJ TO VB IN PRP VBP PRP$ NNP NNP NN PRP VBD NNS IN VBD RB JJR , IN PRP MD VB NN VB PRP VBD RB RB VBZ IN PRP$ JJ RB VBD NNS IN NN , RB , NN , CC NN , CC IN PRP VBD VBG VBG PRP PRP MD VB PRP IN CD IN PRP$ NN VBP IN PRP VBP VBN RB RB IN VBG PRP CC VBG PRP NNP NNP VBD PRP$ JJ NNS , CC JJ NNS MD VB CC VB NN NN VBD IN CC NN NN PRP MD VB CC VB DT JJ NN IN WDT PRP VBP PRP : . PRP VBD RB JJ IN NN NNS WDT DT NN RB VBD JJ NN IN DT NNP VBZ JJ TO NN IN DT NNS VBP DT JJ NNP NN IN CD CC VBD RP DT NNP NNP NNP VBD VBN IN NNS IN NNS VBP , CC IN NNS NNP NNP VBZ VBN TO VB DT NNS , IN NNS MD RB RB VB TO NNP CC PRP VBP VBZ DT NN IN DT NN JJR JJ NN NNS RB VBP NN IN WRB PRP VBD : NN IN NNP CD . . . . . . . . . . .																				
105	AI-XC	20131218113507	1000	1000	H	Y	Y	M	415709	8	11061961	Y	53045	 Those materials were important because they were used to build houses and many buildings and for stuff needed back then. 	DT NNS VBD JJ IN PRP VBD VBN TO VB NNS CC JJ NNS CC IN NN VBN RB RB .																				
106	AI-XC	20131218113507	1000	1000	B		N	M	415715	8	11061963	Y	53045	 the highlighting 	DT NN																				
107	AI-XC	20131218113507	1000	1000	W		N	M	415716	8	11061965	Y	53045	 Well we all know the myth of Atlantis but would you like to know what town it's base on well I believe divers might have just found it.   Sometime in October 2009 The was a Greek diver diving as usual and he saw something in the distance so he went to go take a look. He swam all the way over there and he couldn't believe his eyes It was a town in fact later after some research it was the oldest recoreded town ever, It was made about 5000 years ago , It's remains dating from 2800to 1200 BC. This city covered about 30,000 square meters of ocean floor. It revealed they had courtyards, houses, streets, and religous structures, just like we have today. This shows how much that we dont know about whats under the ocean, how much we have not saw. Well thank you for reading my article i hope everyone tunes in again for my next piece. GoodBye. 	NNP PRP DT VBP DT NN IN NNP CC MD PRP VB TO VB WP NN PRP VBZ NN IN RB PRP VBP NNS MD VB RB VBN NNP NNP IN NNP CD NNP VBD DT NNP NN VBG IN JJ CC PRP VBD NN IN DT NN RB PRP VBD TO VB NN DT NNP NNP NN DT DT NN IN EX CC PRP MD RB VB PRP$ NNS PRP VBD DT NN IN NN JJ IN DT NN PRP VBD DT JJS VBN NN RB , PRP VBD VBN IN CD NNS RB , PRP VBZ VBZ VBG IN CD CD NNP NNP NN VBD IN CD NN NNS IN JJ NNP NNP VBD PRP VBD NNS , NNS , NNS , CC JJ NNS , RB IN PRP VBP NNP NNP VBZ WRB JJ IN PRP VBP VBP IN NNS IN DT JJ , WRB JJ PRP VBP RB NNP NNP NN PRP IN NN PRP$ NN PRP VBP NN NNS IN NN IN PRP$ JJ NNP NNP .																				
108	AI-XC	20131218113507	1000	1000	NR			F	415732	8	11061966	Y	53045	 The ancient Inca of Peru had no formal alphabet or writing system. They made there own calander which was one of the first calculaters ever made only using strings.       We only know some of there stories because they were written down or drawn. The rest comes from artifacts, or objects that they left behind. Some of the textiles and clothing have also lasted all these years.       They were some of the first people on the earth and have helped us become what we are today.     	DT JJ NNP IN NNP VBD DT JJ NN CC VBG NNP NNP VBD RB JJ NN WDT VBD CD IN DT JJ NNS RB VBN RB VBG NNP NNP RB VBP DT IN EX NNS IN PRP VBD VBN RP CC NNP NNP NN VBZ IN NNS , CC NNS IN PRP VBD NNP NNP IN DT NNS CC VBG VBP RB VBN DT DT NNP NNP VBD DT IN DT JJ NNS IN DT JJ CC VBP VBN PRP VB WP PRP VBP NN .																				
109	AI-XC	20131218113507	1000	1000	NR			M	415733	8	11061968	Y	53045	 discoveries have been made in many different sites. some sites include Ancient Inca, Ancestral Puebloams and The lost Greek city otherwise known as Atlantis. In Ancient Inca archeoligists have discovered a lot of ancient secrets such as how the incans lived, their religeon. how they ran their government and other mysteries. In the Ancestral Puebloams archeoligists discovered more secrets such as pithouses used for houses with a fire pit inside! In Greece they have discovered things proving that the lost city of Atlantis existed. 	NNS VBP VBN VBN IN JJ JJ NNP DT NNS VBP NNP NNP , NNP NNP CC DT NN NNP NN NN VBN IN NNP NNP NNP NNP VBZ VBP VBN DT NN IN NN NNS JJ IN WRB DT NNS VBD , PRP$ NNP WRB PRP VBD PRP$ NN CC JJ NNP NNP DT NNP NNP VBZ VBN JJR NNS JJ IN NNS VBN IN NNS IN DT NN NN NN . NNP NNP PRP VBP VBN NNS VBG IN DT NN NN IN NNP VBD .																				
110	AI-XC	20131218113507	1000	1000	NR			F	415736	8	11061970	Y	53045	 Inca, Puebloans, &amp; pavlopetri are so important because of their discoveries. They didn't leave archives for historians to study. Inca made knots in colored strings to record the calendar and keep a count of livestock. First Europeans that met the Inca were suprised that they could run a big empire using strings to keep records. Archaeologists found many ancient quipus- but today no one knows what the knots mean. Without anyone who can read the stories tied into the colorful strings, understanding the Ancient Inca is a lot like solving a mystery.     	NNP , NNP , CC VB : NN VBP RB JJ IN IN PRP$ NNP NNP VBD RB VB NNS IN NNS TO NNP NNP VBD NNS IN VBN NNS TO VB DT NN CC VB DT NN IN NNP NNP NNP IN NN DT NNP VBD VBN IN PRP MD VB DT JJ NN VBG NNS TO VB NNP NNP VBD JJ NN -NONE- CC NN DT NN VBZ WP DT NNS NNP NNP NN WP MD VB DT NNS VBN IN DT JJ NNS , VBG DT NNP NNP VBZ DT NN IN NN DT NN .																				
111	AI-XC	20131218113507	1000	1000	NR			M	415738	8	11061972	Y	53045	 ghf 	NN																				
112	AI-XC	20131218113507	1000	1000	W		N	F	415741	8	11061974	Y	53045	 Archeologists are people who dig up artifacts to try and learn more about ancient civilizations. The artifacts can tell a lot about the place where they dug it up or about the people that lived there. The archeologists find artifacts buried in graves for the dead to use in the afterlife. The artifacts that they find are hundreds of years old. Archeologists found that Inca sites have been disturbed by treasure hunters or looters who take anything tthat might be valuable. This is stupid!!!!!!!!     	NNS VBP NNS WP JJ IN NNS TO VB CC VB RBR IN JJ NNP NNP NNS MD VB DT NN IN DT NN WRB PRP VBP PRP IN CC IN DT NNS IN JJ NNP NNP NNS VBP NNS VBN IN NNS IN DT JJ TO VB IN DT NNP NNP NNS WDT PRP VBP VBP NNS IN NNS NNP NNP VBD IN NNP VBZ VBP VBN VBN IN NN NNS CC NNS WP VB NN WDT MD VB NNP NNP VBZ JJ . . . . . . . .																				
113	AI-XC	20131218113507	1000	1000	H	N	N	F	415757	8	11061976	Y	53045	                          Lost Civilaizations Explanatory                 There been a lot of facts that people are starting to discover about the old lost civilizations because of old artifacts that they have been discovering. Archeologist got more fasinated by these myths they were hearing about, they got courious and wanted to discover if these myths were real or not. Archeoligist have learned things by reading books about Ancient Incas, Ansetral Pueblanos, and Atlantis City.                  First I an going to talk about Ancient Inca's lost civilization. The Ancient Inca's were from Peru. Archeologist have been trying to look for Ancient Inca history. The Inca did no leave behind any archives for historians to study on.  Archeologist have found may ancient quipus. Quipus are knots in colored strings to record the calender to keep a count of livestocks. Quipus have many knots on them but no one know what those knots mean. The Inca did not have any formal alphabet or system of writing system. Without anyone knowing what these knots mean the Ancient Inca's history remains a mystery. Some Inca sites have been disturbed by treasure hunters or looter. The treasure hunters or looters took anything valuable that they found. Now archeologist have nothing they can study on all they can do is look for clues and take pictuers to look for things they can find or discover.                  Next I am going to talk about Ancestral Pueblanos lost civilization. Archeologist have called these people Anaszi, from a Navajo word sometimes translated as 'the ancient ones' or' ancient enemies.' We now call them Ancestral Pueblanos. The Pueblanos lived in pithousees that they built them selves. Ancesteral Pueblanos also lived in the cliff dwellings for less than 100 years. The material they used to built their dwellings are sand stone that they shaped in to rectangular blocks the size of a lof of bread. The motar between the blocks was mix of mud and water. Roos averaged about 6 feet by 8 feet, space enough for two or three persons. Isolated rooms in the rear and on the upper levels were generally used for storing crops. The kiva roofs created open courtyard where many daily routines took place. When the Pueblanos left Mesa Verde they travled south into New Mexico and Arizona, settling amoung their kin who were already there.                  Last I am going to talk about Atlantis the   lost civilization. 'There is no doubt that this is the oldest submerged town in the world,' said Dr jon Henderson, associate professer or underwater archaeologist of the University of  Nottingham. It has remains dating from 2800 to 1200 BC, long before the glory days of classical Greece. The site, which straddles 30,000 square meaters of ocean floor off the southern Peloponnese, is believed to have been consumed by the sea around 1000 BC. It was discoverd by a British oceanographer some 40 years ago , it was this year that marine archaeologist, aided by digital technology, were able to properly survey the ruins. What they found surpassed all expectations. thanks to shifting sands and the settlement's encloseure in a protected bay, the exploration revealed a world of buildings, courtyards, main streets, rock-cut tombs and religious structures. They also found thousands of shards of pottery the pottery might of been stone, silver, or gold. Atlantis was occupied some 5,000 years ago. Atlantis was a myth but it is a myth that keeps underwater exploring going.                           This was a very interesting report on lost civilizations. With the the help of archeologist and new technology theses lost civilizations are know. They are known by people that had no idea that these civilizations even existed. One of the lost civilizations that I thought was the most interesting is Atlantis.  I would recomend to people to research about  Atlantis City. I thought that Atlantis City was a facinated place to research on. 	NNP NNP NNP NNP VBN DT NN IN NNS WDT NNS VBP VBG TO VB IN DT JJ NN NNS IN IN JJ NNS WDT PRP VBP VBN NNP NNP VBD JJR VBN IN DT NNS PRP VBD VBG IN , PRP VBD JJ CC VBD TO VB IN DT NNS VBD JJ CC NNP NNP VBP VBN NNS IN NN NNS IN NNP NNP , NNP NNP , CC NNP NNP NNP NNP DT VBG TO VB IN NNP NNP POS VBN NNP NNP NNP NNP POS VBD IN NNP NNP VBP VBN VBG TO VB IN NNP NNP NNP NNP NNP VBD DT NN IN DT NNS IN NNS TO VB NNP NNP VBP VBN MD VB NNP NNP VBP NNS IN VBN NNS TO VB DT NN TO VB DT NN IN NNP NNP VBP JJ NNS IN PRP CC DT NN NN WP DT NNS NNP NNP NNP VBD RB VB DT JJ NN CC NN IN VBG NNP NNP NN VBG WP DT NNS VBP DT NNP NNP POS NN VBZ DT NNP NNP NNP VBZ VBP VBN VBN IN NN NNS CC NNP NNP NN NNS CC NNS VBD NN JJ IN PRP NNP NNP NN VBP NN PRP MD VB IN DT PRP MD VB VBZ VB IN NNS CC VB NNS TO VB IN NNS PRP MD VB CC NNP NNP NNP VBP VBG TO VB IN NNP NNP VBD NNP NNP VBP VBN DT NNS NNP , IN DT NNP NN RB VBN IN NNP NN NNS POS CC POS JJ NNP '' PRP RB VBP PRP NNP NNP NNP NNP VBD IN NNS WDT PRP VBP PRP NNP NNP NNP RB VBD IN DT NN NNS IN JJR IN CD NNP NNP NN PRP VBD TO VBN PRP$ NNS VBP VBN NN IN PRP VBD IN TO JJ NNS DT NN IN DT NN IN NNP NNP NN IN DT NNS VBD CD IN NN CC NNP NNP VBD IN CD NNS IN CD NNS , NN RB IN CD CC CD NNP NNP VBZ IN DT JJ CC IN DT JJ NNS VBD RB VBN IN NN NNP NNP NN VBZ VBN JJ NN WRB JJ JJ NNS VBD NNP NNP DT NNP VBD NNP NNP PRP VBD JJ IN NNP NNP CC NNP , VBG NN PRP$ NN WP VBD RB NNP NNP NNP VBP VBG TO VB IN NNP DT NN NNP NNP VBZ DT NN IN DT VBZ DT JJS JJ NN IN DT NN , '' VBD NNP NN NNP , NN NN CC NN NN IN DT NNP IN NNP NNP VBZ VBZ VBG IN CD TO CD NNP , RB IN DT NN NNS IN JJ NNP NNP NN , WDT NNS CD JJ NNS IN JJ NN IN DT NN NNP , VBZ VBN TO VB VBN VBN IN DT NN IN CD NNP NNP VBD JJ IN DT JJ NN DT CD NNS RB , PRP VBD DT NN IN NN NN , VBD IN JJ NN , VBD JJ TO RB NN DT NNP NNP PRP VBD VBN DT NNP NNS TO VBG NNS CC DT NN POS NN IN DT VBN NN , DT NN VBD DT NN IN NNS , NNS , JJ NNS , JJ NNS CC JJ NNP NNP RB VBD NNS IN NNS IN NN DT NN MD IN VBN NN , NN , CC NNP NNP VBD VBN DT CD NNS NNP NNP VBD DT NN CC PRP VBZ DT NN WDT VBZ JJR VBG NNP NNP VBD DT RB JJ NN IN NN NNP NNP DT DT NN IN NN CC JJ NN NNS VBD NNS VBP NNP NNP VBP VBN IN NNS IN VBD DT NN IN DT NNS RB NNP CD IN DT JJS NNS WDT PRP VBD VBD DT JJS JJ VBZ NNP PRP MD VB TO NNS TO NN IN NNP NNP NNP VBD IN NNP NNP VBD DT VBN NN TO NN IN .																				
114	AI-XC	20131218113507	1000	1000	H	N	N	F	415761	8	11061978	Y	53045	     The first europeans meet the Inca and were amazed that they could run a huge empire using strings to keep record. The discoveries that they have from the inca are very important. They said that the Inca of Peru didn't have an exact type of language. The Incan artifacts are very special. They did knots with color on them. Some Incan textiles and clothing have survived vey well throughout the years.The first Ancestral Pueblanos settled in Mesa Verde in about A.D. 550. 	DT JJ NNS VBP DT NNP CC VBD VBN IN PRP MD VB DT JJ NN VBG NNS TO VB NNP NNP NNS WDT PRP VBP IN DT NN VBP RB NNP NNP VBD IN DT NNP IN NNP VBD RB VB DT JJ NN IN NNP NNP NNP VBZ VBP RB NNP NNP VBD NNS IN NN IN NNP NNP NNP NNS CC VBG VBP VBN NN RB IN DT NNP RB NNP NNP VBD IN NNP NNP IN IN NNP CD .																				
115	AI-XC	20131218113507	1000	1000	H	N	N	F	415807	8	11061979	Y	53045	                                                          The Past                     The discoveries they've made about the Inca, the Puebloans, and the Pavolopetri are important because it helps people dicover the past. Scientists want to learn and study about the past so that they could share it out with the people. Archaelogists are fascinated by the civilization of the past because you get to learn and see how it was back then.                                                                                                                                     The Pavolopetri are an Anglo-Greak team of archaeologists and marine geologists, which expolore the sunken settlements of the Lost City beneath the waters off southern Greece. The archaelolgists are inspired by the Lost City because it's one of the worlds most enduring myths. The Lost City is an important find because it's one of the oldest sumerge town in the world, which is underwater. The Lost City has been dicovered fourty years ago, it's been consumed by the sea around 1000 BC. Archaelogists had tooked notes and studied it for a long time so that they could share thier information with us.                             The Inca were studied  because archaelogists want to learn about thier past and to see if the legends that wrer told of them are true or if thier just legends. All of the archaelogists knowledge from the Inca comes from artifacts, or things that were left behind, also from the places that were left behind. The've learn that the artifacts might be made from stone, pottery, gold, or silver. They study the past so that archeology comfirms historical records.                        The Puebloans are North American group of people that lived in a region called Mesa Verde. Archaelogists called them Anasazi from the Navajo word times. Archaeologists have learned alot of the Puebloans. They've learned how they lived, were they lived, their resouces, and how some had crop failures, and also were have they traveled.               Archeologists learn all of the past so that they could inspire the past, and know how they lived, and how they have disapeared. They study so that they could share thier information all over the world and to know about back then, the people's life and to confirm historical records. 	DT JJ DT NNS PRP VBP VBN IN DT NNP , DT NNPS , CC DT NNP VBP JJ IN PRP VBZ NNS RB DT NNP NNP NN TO VB CC NN IN DT JJ RB IN PRP MD VB PRP RP IN DT NNP NNP VBP VBN IN DT NN IN DT JJ IN PRP VBP TO VB CC VB WRB PRP VBD RB NNP NNP NNP VBP DT JJ NN IN NNS CC NN NNS , WDT JJR DT NN NNS IN DT NNP NNP NN DT NNS IN JJ NNP NNP NNS VBP VBN IN DT NNP NNP IN PRP VBZ CD IN DT NNS JJS VBG NNP NNP NNP NNP VBZ DT JJ NN IN PRP VBZ CD IN DT JJS NN NN IN DT NN , WDT VBZ NNP DT NNP NNP VBZ VBN VBN NN NNS IN , PRP VBZ VBN VBN IN DT NN IN CD NNP NNP VBD VBN NNS CC VBD PRP IN DT JJ NN IN IN PRP MD VB JJR NN IN NNP NNP NNP VBD VBN IN NNS VBP TO VB IN JJR NN CC TO VB IN DT NNS WDT NN VBD IN PRP VBP JJ CC IN JJR RB NNP NNP IN DT NNS VBP IN DT NNP VBZ IN NNS , CC NNS IN VBD VBN IN , RB IN DT NNS WDT VBD VBN NNP NNP NNP NN WDT DT NNS MD VB VBN IN NN , NN , NN , CC NNP NNP NN DT JJ RB IN NN NNS JJ NNP NNP NNP VBP NNP NNP NN IN NNS WDT VBD IN DT NN VBN NNP NNP NNP VBD PRP NNP IN DT NNP NN NNP NNP VBP VBN NN IN DT NNP NNP VBP VBN WRB PRP VBD , VBD PRP VBD , PRP$ NNS , CC WRB DT VBD NN NNS , CC RB VBD VB PRP NNP NNPS NN DT IN DT JJ RB IN PRP MD VB DT JJ , CC VB WRB PRP VBD , CC WRB PRP VBP NNP NNP NN IN IN PRP MD VB JJR NN DT IN DT NN CC TO VB IN RB RB , DT NNS POS NN CC TO VB JJ NNS .																				
116	AI-XC	20131218113507	1000	1000	NR			F	415818	8	11061981	Y	53045	 Did not complete test, website was down when we were scheduled to test. 	NNP RB VB NN , JJ VBD RB WRB PRP VBD VBN TO NN .																				
117	AI-XC	20131218113507	1000	1000	NR			M	415819	8	11061983	Y	53045	 The Inca where a tribe in Peru. They did not leave archives to study. The IInca empire rivaled the Roman empire. And ruled for over a hundred years. Mesa Verda poeple lived a bout 1,400 years ago long before the Europeans explored. The Cliff Dwellers where reported in 1880. Yet we will never know the true story. They made the cliffs there home   high there are great ways left by the Cliff people. 	DT NNP WRB DT NN IN NNP NNP VBD RB VB NNS TO NNP DT NNP NN VBD DT NNP NNP CC VBD IN IN DT CD NNP NNP NNP NN VBD DT NN CD NNS RB JJ IN DT NNPS NNP NNP NNP NNP WRB VBD IN CD CC PRP MD RB VB DT JJ NNP NNP VBD DT NNS RB NN JJ EX VBP JJ NNS VBN IN DT NNP NNS .																				
118	AI-XC	20131218113507	1000	1000	H	N	N	F	416266	8	11061985	Y	53045	      I believe the discoveries made from the Inca, the Puebloans, and the Pavlopetri were very important. The discoveries made from the Incas were very incredible. The Incas left many clues behind that form an amazing portrait of their art, religion, architecture, transportation, government, and their way of life. Archaeologists studied all these clues left behind and were able to put them all together and see how the Inca lived. Also, by finding bodies they found out how they died. From the clues they found, they know now many information about the Inca life.            In Mesa Verde, Pluebloans lived there for about 700 years and settled there in A.D. 550. Pluebloans lived in pithouses which were a few feet underground. As the population multiplied, they built more pithouses. Pithouses included many things inside. For example, it had air deflector, storage bins, or living room. I think pithouses are the reason on why we have houses today. Their architecture influenced us to making better, bigger, and stronger houses. Ancestral Puebloans accomplishments were ranked among the finest expressions of human culture in North America.            I believe the discovery of Atlantis was the most important one of them all. Atlantis is located beneath the waters off southern Greece. There were many myths of Atlantis, but nobody knew exactly if it existed or not. Thanks to the archaeologists and marine geologists they were able to prove that Atlantis did exist. It wasn't until this past few years that we were able to survey some of the ruins. Archaeologists and marine geologists were able to see a whole different world underwater with buildings, courtyards, main streets, rock-cut tombs, and religious structures. Conclusively, all this discoveries made from the Inca, Puebloans, and Pavlopetri were important and very fascinating. 	PRP VBP DT NNS VBN IN DT NNP , DT NNPS , CC DT NNP VBD RB NNP NNP NNS VBD IN DT NNP VBD RB NNP NNP NNP VBD JJ NNS IN DT NN DT NN NN IN PRP$ NN , NN , NN , NN , NN , CC PRP$ NN IN NNP NNPS VBD DT DT NNS VBN IN CC VBD JJ TO VB PRP DT RB CC VB WRB DT NNP NNP NNP , IN NN NNS PRP VBD RP WRB PRP NNP NNP DT NNS PRP VBD , PRP VBP RB JJ NN IN DT NNP NNP NNP NNP NNP , NNP VBD RB IN IN CD NNS CC VBD RB IN NNP CD NNS VBD IN NNS WDT VBD DT JJ NN NNP NNP DT NN VBD , PRP VBD RBR NNP NNP VBD JJ NNS NNP NNP NN , PRP VBD JJ NN , NN NNS , CC VBG NNP NNP VBP NNS VBP DT NN IN WRB PRP VBP NNS NNP NNP NN VBD PRP TO VBG JJR , JJR , CC JJR NNP NNP NNP NNS VBD VBN IN DT JJS NNS IN JJ NN IN NNP NNP NNP VBP DT NN IN NNP VBD DT JJS JJ CD IN PRP NNP NNP VBZ VBN NN DT NNS IN JJ NNP NNP VBD JJ NNS IN NNP , CC NN VBD RB IN PRP VBD CC NNP NNP TO DT NNS CC NN NNS PRP VBD JJ TO VB IN NNP VBD NNP NNP VBD RB IN DT NN JJ NNS WDT PRP VBD JJ TO NN DT IN DT NNP NNP CC NN NNS VBD JJ TO VB DT JJ JJ NN NN IN NNS , NNS , JJ NNS , JJ NNS , CC JJ NNP NNP , DT DT NNS VBD IN DT NNP , NNP , CC NNP VBD JJ CC RB VBG .																				
