"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Data_Point_A","Final_Score_A","Read1_Date_A","Read1_ID_A","Read1_Score_A","Read1_Cond_A","Read2_Date_A","Read2_ID_A","Read2_Score_A","Read2_Cond_A","Read3_Date_A","Read3_ID_A","Read3_Score_A","Read3_Cond_A","Read5_Date_A","Read5_ID_A","Read5_Score_A","Read5_Cond_A","Data_Point_B","Final_Score_B","Read1_Date_B","Read1_ID_B","Read1_Score_B","Read1_Cond_B","Read2_Date_B","Read2_ID_B","Read2_Score_B","Read2_Cond_B","Read3_Date_B","Read3_ID_B","Read3_Score_B","Read3_Cond_B","Read5_Date_B","Read5_ID_B","Read5_Score_B","Read5_Cond_B","Data_Point_C","Final_Score_C","Read1_Date_C","Read1_ID_C","Read1_Score_C","Read1_Cond_C","Read2_Date_C","Read2_ID_C","Read2_Score_C","Read2_Cond_C","Read3_Date_C","Read3_ID_C","Read3_Score_C","Read3_Cond_C","Read5_Date_C","Read5_ID_C","Read5_Score_C","Read5_Cond_C","Alert_Code_1","Alert_ReaderID_1","Alert_Code_2","Alert_ReaderID_2","prediction_A","prediction_B","prediction_C"
10,"AI-XC",20131218113507,1000,1000,"W","","","F",384553,6,11044529,"Y",55927," Do you know why people became immagrants?If you don't i'm going to tell you how people became immagrants.   They became immagrants because they didn't like where they lived so they decided to move to America.In the 1800s there was alot of people who moved to America because there were things that drove them away like hitler with the jews,or there was something that pulled them like new technology.   In 1848 something called a gold rush happened.John Sutter discovered gold and tried to keep it a secret,but the word had go out.Chinese people moved hoping to find gold.   I hope you learned alot about immagrants. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0230882511471,1.04701718033146,0.676734385448185
11,"AI-XC",20131218113507,1000,1000,"W","N","N","F",384708,6,11044531,"Y",55927,"                                        Many people moved to America in the 1800s. They all had a reason to come to  America. Maybe it was to become wealthy or it was a opportunity. When that happens it is called a pull. A pull is a feature in life that attracts people. Like, in the 1800s they probably moved because they got a job,wanted wealth,had an opportunity, and many other reasons. One example is the immigrants they moved because they wanted to start a new life in the United States.                           Another reason was starvation in the 1800s. People in Ireland had a food shortage. Over 1 million people move from Ireland to America because the food shortage. Later, in other countries they move to America from Russia, Italy, Poland, and many other places around the world. They mostly came to America because they did not want to suffer from hunger and wanted to get a job. People who came to America  from Holland, Germany, Russia, and Poland came for religious freedom.By that time the population was over 26 million.                               This time there was change in America. This was the time when new inventions came. They made new transportation ways and a new printing press that printed newspapers and books. People started coming to America to travel faster to or to move long distances. There was a push at the time, people started moving to avoid violent attacks, farm loss, or high birth rates. This is when the immigrants came to start a new life in America.                                     My last reason is wealth. People came in the 1800s because of wealth. A man named John Sutter found gold but did not keep it a good secret. People started moving to America to find gold. Some thought this was an opportunity to have a job. This was a big pull for the population. Over 70,000 people came to America to find gold. This time was called the Gold Rush. But then the Chinese came to America looking for wealth. They thought they had a fortune waiting foe them on top of a hill. Other people came from China to flee from poverty and other conflicts. They were rebellions against the government, so what they did is was start to raise taxes. Later the farmers weren't able to pay taxes so they had to sell their land. Next during the gold rush more Chinese came so by the time of 1870 the population of the Chinese in the U.S was 63,000. So there is many reasons why the population has changed in the U.S. This was probably a great time of pushes and pulls in life.               ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77252727634018,2.6905142797257,2
12,"AI-XC",20131218113507,1000,1000,"H","N","N","M",384729,6,11044533,"Y",55927," It was a good story. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09845510106711,1.09978736626933,0.562832453660049
13,"AI-XC",20131218113507,1000,1000,"B","N","N","M",384755,6,11044534,"Y",55927," The 1800s were when lots of people immigrated to America. Germans were the largest immigrant group, next to them were the Irish. 1.7 million Irish men, women and children moved to America because Ireland's crops had failed, especially the potato crop. More than 1 million people died of food shortages just in Ireland. Later more people came because they needed homes, food and jobs, while others wanted religious freedom. More than 26 million people immigrated to America! Another reason was transportation, a railroad was made and steamships sped them up when traveling over sea. Most European immigrants wanted to escape harsh treatment. Chinese people moved from China to get away from war and for one very big reason, the Gold Rush! They wanted to make fortunes then return rich to China. By 1870 more than 63,000 Chinese were in America, the Chinese were very big in making the first transcontinental railroad. Although the Chinese immigrants were all over the county 77% of them were just in California. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34635890170251,1.23118924923186,1.66394313134687
14,"AI-XC",20131218113507,1000,1000,"NR","","","M",384958,6,11044536,"Y",55927," In the first source,people had plenty of work.Also there was the   American civil war.Before the war,one-fourth of Ireland came to America.Later,people from other countries,like Italy and Poland,didn't ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06395894866014,1.07919222012595,0.609930450674037
15,"AI-XC",20131218113507,1000,1000,"W","N","N","F",385076,6,11044538,"Y",55927," during ths 1800s, people who worked and who could build,farm, or invent came to america in ship after ship. all the new technology in the 1800s there was enogh things for them to do. people needed them to work in the factories, and to farm and bulid on the land, to invent things . thats what immigrants did.       germans made up the largest single group of immigrants int he 1800s. the irish were the sencond largest group.there was a food shortage. more than 1 million people died of starving in ireland. the irish were desperate because there crops failed in ireland.       in the later 1800s, people have started comign from other european countries. they havent send many people to america before. others came for reigion freedom. this meant that it became easier and easier to move resources like sliver and lumber to the west to the east. people would travel on the trains too.       more then 70,00 hopeful adventures arrived in california in 1849. among these forty niners were 325 men from china. more chinese came the next year after the next.           kaitlyn hanson     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24659502157705,1.34274846250995,0.656135630754191
16,"AI-XC",20131218113507,1000,1000,"H","Y","Y","M",385204,6,11044540,"Y",55927," part 2 explanatory  task this chart is from the census the eciting new about gold moutain spread throughout china many people wanted to join the gold rush. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05706761746209,1.08600875906587,0
17,"AI-XC",20131218113507,1000,1000,"H","N","Y","F",385303,6,11044542,"Y",55927,"     Immigrants had suffered so much.Germans had came to America because they are starting to starve to death.They came here to have an oppurtunity in life they want to live a better life.Germans came when civil wars have started or after the civil wars.When the starvation had started more than 1 million people have died from it.Also,their crops started dieing.So thats how the starvation had started.Later, even more people from Europe went to America to find jobs and aviod the hunger.Others german and europians came to have freedom.In total about 26 million came in a 50 year period.               When immigrants arrive on America shore Transportation improved.Like immigrants didnt have a job  they started working on building railroad tracks. The first railroad track finished was in 1869.It would take about a few months to finish a rail road track.People started coming to America to find jobs and have better lifes and oppurtunity.              When Gold Rush was discovered all kinds of people from the world came to America.Their was more chinese people that came to America . When the chinese crops were dieing  from the flood they had.Chinese people started to come to America to become wealthy, have jobs,oppurtunitys, and everything. More than 70,000 hoped to find gold.More than 325 men came to America.Every year a lot chinese people keep coming to America today! ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83511399373081,1.87652249993013,0.654094425100319
18,"AI-XC",20131218113507,1000,1000,"H","Y","Y","M",385332,6,11044543,"Y",55927," the day to school you go to school have fun. go eat lunch go play for like 55 min so we to the line up to got to class we work for like  1:30 and we go  home at 2:25 we go home we can go to the ice cream  truck we can buy sum thing and we go home. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05875535533564,1.07001560424761,0.0593361639667918
19,"AI-XC",20131218113507,1000,1000,"W","N","N","F",385399,6,11044545,"Y",55927,"          Cultural Heritage Day is all about the immigrants that came to the United States in the 1800s. When they moved to America the year they moved there was 1800s. the people that moved to America could build all the things that can help them survive like homes and farms. In 1860 one-forth of the Irish came to America and they came here during the war. Later on the European countries had came to get jobs and shelter.              The second part of the 1800s was about the pushes and pulls. Some was easier for the immigrants then some times were hard for them. The pushes were the features that drove people away from there homes, and had a hard environment and wars. Then there are pulls that attracted people in life. The features had jobs, wealth, homes, and freedom. The reason the immigrants came to America was that so they can have freedom and get away from the harsh environment.              Then the last is when the Chinese came to America. They came to America to get the rivers after they found out there was gold in the rivers. There was about 325 men that came to America to get gold. Then ship after ship came and that is when the gold rush begun after all those ships came.Then the Britain's started to rebel against the government so they raised the taxes and some people had to sell there land, because they didn't have enough to pay. In 1849 more Chinese came to America and after 1870 there were about 63,000 in the United States. About 77% were in California,because of all the gold.              ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84058988734785,1.79653759804733,1.09244645169166
20,"AI-XC",20131218113507,1000,1000,"H","N","Y","M",385428,6,11044548,"Y",55927,"     During the 1800's immigrants started to migrate to the United States for many reasons.Two of them were, one to survive, and two to simply just to have a job and become wealthy while living in a free country.The largest group of immigrants were the Germans.The second largest group were the Irish.They came desperately escaping from the food storage and for that most of the population of the Irish immigrated to the United States to at least be able to survive.        In the 1800's the population of Europe also decreased because they were also driven out of their country from the harsh conditions.They also just wanted to have a life ,even if the didn't have a job, they only wanted to have any kind of food to survive without having to risk their life's in countries in war and with critical food conditions and many other rough obstacles that make life really do make life hard to be sustainable.        One population out of the many that came to the United States for a wealthier life is the Chinese.They came because they heard the word being spread all the way to China that there was an unbelievable amount of gold in the American river.They called this place ,Gam Saan, which means ''Gold Mountain''.The first ones to arrive were the group of 325 men which they called the ''Forty-Niners''.After this group of men many more Chinese people came in the next two years.          In total 26 million people immigrated to the United States, and that was only during a 50 year period.Whether they were driven from the rough conditions in their country or if they were just pulled by the rumors of the wealthiness of the United States,but they all traveled to this country beneficial reasons.The greatest amounts of people  arrived between the 1860's and 1910's.People still immigrate today in many different ways but they still escape from their home because of the harsh conditions and they still choose this country for the rumored peaceful country  which is the United States of America. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.153488970486,1.92927779561213,1.17608538716766
21,"AI-XC",20131218113507,1000,1000,"A","","","M",385725,6,11044549,"Y",55927," ?                    ?????? Immigration in the 1800's                           Immigration is a huge thing in the US today, yet most of it started as early as in the 1800's. The largest group of immigrants at this time were the Germans, according to Moving to America by Joy Hakim. Next to the Germans, the Irish were the next biggest group to have moved to America. Some other major groups that moved here were Russia, Poland, Denmark, Sweden, Italy, and Hungary.               People migrated here for many reasons, and they were all either 'pushes' (came here because they didn't like their old country) or 'pulls' (came here because they were attracted to our country). Some 'pulls' include freedom, a chance to work, and an overall better life. Some 'pushes' are poverty in their old country, political problems, and being forced out of their jobs, homes, and families. One major pull was the gold rush in California in the 1850's. An example of a push is that Irish people moved here because there was a food shortage in Ireland, and they came here seeking a better life.                The diversity of people in the US changed our country. Many people had many new and different ideas, leading to some great inventions. Life in the US changed because of these immigrants, and for the immigrants, life became better.            ??? ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84219980992457,1.726247266106,1.90905698117191
