"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Data_Point_A","Final_Score_A","Read1_Date_A","Read1_ID_A","Read1_Score_A","Read1_Cond_A","Read2_Date_A","Read2_ID_A","Read2_Score_A","Read2_Cond_A","Read3_Date_A","Read3_ID_A","Read3_Score_A","Read3_Cond_A","Read5_Date_A","Read5_ID_A","Read5_Score_A","Read5_Cond_A","Data_Point_B","Final_Score_B","Read1_Date_B","Read1_ID_B","Read1_Score_B","Read1_Cond_B","Read2_Date_B","Read2_ID_B","Read2_Score_B","Read2_Cond_B","Read3_Date_B","Read3_ID_B","Read3_Score_B","Read3_Cond_B","Read5_Date_B","Read5_ID_B","Read5_Score_B","Read5_Cond_B","Data_Point_C","Final_Score_C","Read1_Date_C","Read1_ID_C","Read1_Score_C","Read1_Cond_C","Read2_Date_C","Read2_ID_C","Read2_Score_C","Read2_Cond_C","Read3_Date_C","Read3_ID_C","Read3_Score_C","Read3_Cond_C","Read5_Date_C","Read5_ID_C","Read5_Score_C","Read5_Cond_C","Alert_Code_1","Alert_ReaderID_1","Alert_Code_2","Alert_ReaderID_2","prediction_A","prediction_B","prediction_C"
10,"AI-XC",20131218113507,1000,1000,"H","N","N","M",381320,8,11061797,"Y",53045," Archeologists are people that study ancient things including    civilizations. Some important civilizations are the Incas, the Puebloans, and the Pavlopetri. They are all important archeology sites.   Inca was one of these important places. Incas had no system of    alphabet or writing. They made quipus, knots made of colored string, that were used to record the calender and keep count of livestock. No one in the present knows how to read the  quipus. Some of what we know about Incas comes from stories passed from generation to generation. Some things we know because of the Europeans who visited the Inca empire in 1532, they described the Incas in letters and diaries.   Inca textiles and clothing have also survived. Other Inca sites    have been disturbed by looters that took anything of value. Looted sites don't offer much to archeologists.   Another important civilization was the Puebloans. They lived in   Mesa Verde , they lived there for 700 years building elaborate stone communities. They were skilled at making baskets and pottery. They farmed instead of hunting and gathering, and lived in small villages. They used alot of sand stone shaped into rectangular bricks. They deserted Mesa Verde by about 1300 AD. No one knows the reason that they left, but there are many theories.   The last important cililization was the Pavlopetri. This lost city that might have inspired the myths of atlantis. It was sunken 5000 years agoo, and it is the oldest submerged town in the world. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87649041099295,1.87225867522355,1.24445144604094
11,"AI-XC",20131218113507,1000,1000,"NR","","","M",381321,8,11061799,"Y",53045," researchers are people who like to make books about what the have learned back over a hundred years ago. i love to research stuff like wars and other stuff. some people called National Geographic Investigators investigates Ancient Inca Archaeology. I would be too if wars wern't so cool. Ancient inca is of was a tribe back in the 1438 - 1532. lived in Rome. they were a colorful people and could run big empires.they were a very religous group of people. the manged to make their own goverment with out any europeans or anybody comming to take over their land. the also made transportation. they did their own agriculture.they had many generations of their people. they were very good at pottery and art. when their tribe was finished the left many artifact and valuables behind so whaen people came and dug them up they would no what they did. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.10241439893458,0.628225723450487
12,"AI-XC",20131218113507,1000,1000,"W","N","N","F",381327,8,11061801,"Y",53045,"                                              Why We Are Today.     Ancient descoveries, have shaped todays way of life. Many things from ancient civilazations, have been discovered by archeologists. Three main civilazations were the Inca, Puebloans, and Pavlopetri civilations. Many things have been dicovered. I will now explain the civilations grew into the world we have today.         I will first begin stating facts about the Inca civilation. The Incas had no form of alphabet, and they loft no writings for the future. The Incas used colored strings as a calendar for their life stock proportions. Many grave sites were left for the dead to use in the afterlife. The Incas lived in the Andes moutains, which could be a problem for archeologists, because dampness could ruin the artifacts.         Next I will tell you about  the Puebloans. The Puebloans lived in Pithouses, which had some of the first chimeneys. They also had many forms of weapndry, like spears, bows, arrows. Also, many Puebloans lived in Kivas. Kivas were homes built with the overhangin of cliffs. This civilaszation used many natural resorces like: forests, soil animals, ect.         Last, but not least the Pavlopetri civilazation. This civilazation, was found sunken is Grease. Archeologists found that there were many courtyards, main streets, rock-cut tombs, and religious structres. Also they discovered thousands of shards of pottery. The Pavlopetri was the real life insparation for Atlantis.         Many ancient worls have been discovered, and there artifacts have shaped our world today. The Incas, Puebloans, and Pavlopetri civilazations have advanced our world. Maybe one day we'll be shaping someones civilazation. Who knows? ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12085359738151,2.01737428896581,1.36475378906475
13,"AI-XC",20131218113507,1000,1000,"H","Y","N","F",381329,8,11061803,"Y",53045,"  Archeologist have a job of finding and investigating body's,clothing,rocks,and artifacts.It is very important that an Archeologist does their job right.When a Archeologist finds out information on an object he/she rights it done and might have even found a new species that no knew about.      The problems Archaeologists face is weature,location,and condition.Depending on were an object is at can really change how much investigation is done and also timing.If there is really bad weature in a location then not much research well be able to be done.For example if a artifact is located in the jungle under ground it can take a really long to to prepare for the trip.Also if not completely prepared then useful tools to help the Archaeologists find the Artifact.     The condition of the land had a big impact as well.when the Archaeologists observed the land it holdes alot of backround on how people lived.Town and Artifacts helped the Archaeologists determain and collect information needed. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08917678409635,1.1109344384744,1.14402569858956
14,"AI-XC",20131218113507,1000,1000,"W","N","N","M",381335,8,11061805,"Y",53045,"                                         Ancient Civilization       Incas lived in ancient Peru during the years of 1438-1532. They had no writing system or education like we do today. They some left clues for scientists to discover. The clues left behind form their religion, art and architecture, government, agriculture, transportation, and ways of life. We know some stories from writings by the Europeans. Spanish soilders and priests also described the Inca in letters and diaries. The rest of our knowledge comes from artifacts discovered. These treasures have led to the facts we know about Incas.       Another group of people we know about are Puebloans. The first Puebloans settled in Mesa Verde about A.D. 550. They were skilled in craft making. They were forming a more settled life style. Farming replaced hunting and gathering. They lived in pit houses clustered into small villages. By A.D. 1000 the people of Mesa Verde had advanced from pole-and-adobe construction to skillful stone masonary. Ancestral Puebloans lived in the cliff dwellings for less than 100 years. They migrated out of Mesa Verda due to drought and crop failure. The Pueblo people of today are descendants of the smart and strong Ancestral Puebloans.       A team of geologists have found an under sea city in Greede called Peloponnese. They had found ceramics dating back to the end of the stone age. Their investagations also revealed over 9000 square meters of new buildings. They still haven't figured out why the settlement sank. The team says, 'Atlantis was a myth but it is a myth that keeps underwater exploration going. Less than 1 percent pf the world's ocean floors have been surveyed. This is an extraordinary find but there is still a lot more down there that has to be found.'       If it wasn't for these teams for discovering and testing out these lost places we would know nothing about. Anicient civilization is very interesting. Finding more and more never explored places is fascinating and scary. That's what keeps them going and trying to succeed. Their hard work is what educates us today. Also our Ancestrys' hard work led us to the technology we have today. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15246321885371,2.13701549929153,1.75045835894717
15,"AI-XC",20131218113507,1000,1000,"W","N","N","F",381384,8,11061807,"Y",53045," In ancient Inca of Peru had no formal alphabet or system of writing. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.05385715995348,0.106980860238645
16,"AI-XC",20131218113507,1000,1000,"I","","","F",382877,8,11061809,"Y",53045,"                                               Ancient Archeology   On Source #1 it says, 'The ancient Inca of Peru had no formal alphabet or system of writing.' It talks about the systems the past had. They did not leave any form of history to study. 'The Inca made knots in colored strings called quipus to record the calender to keep count of livestock.' The first Europeans were so amazed that the Inca could  run a large empire using strings to keep records. Today no one knows what the knots meant. 'Some of what we know about the Inca comes from oral history...'        The reason we know some of the old stories, because they were written down by the Europeans who arrived in the empire in 1532. 'The Inca lived high in the Andes and may even have worwshiped some mountain peaks. Many of their sites are in remote, high places. Some Inca were buried in caves in cliff faces, for example, or on mountain tops. This has helped to preserve the sites, because looters cannot easily get to them. But it also makes the job of the archaeologist more difficult. High-alltitude archaeologists are expert mountaineers. They have to carry all their equipment up a mountain before they can start work. Anything they find has to be carried down the mountain for study. The cold mountains act like a giant freezer. Bodies found in the icy Andes are in such good shape that experts can use modern edical scanning equipment to learn about how the people died. The bodies also reveal information about how they lived.'       Section #2 says that the first Ancestral Puebloans settled in Mesa Verde about A.D. 550. There were people that lived in pithouses from about A.D. 550 to A.D. 750, as settled agriculture began .        'Ever since local cowboys first reported the cliff dwellings in the 1880's, archeolagists have sought to understand these people's lives.' 'Fires built in summer were mainly for cooking.In winter, when the alcove rooms were damp and uncomfordable, fires probably burned throughout the village. Smoke-blackened walls and ceilings are reminders of biting cold these people lived with for several months each year.       Section #3 is about exploring the underwater worlds. The secrets of a lost city that may have inspired one of the world's most enduring myth's - The fable of Atlantis - have been brought to light from beneath the waters off southern Grrece. The seas have been explored by many people. ' There is no doubt that this is the oldest submerged town in the world,' Said Dr Jon Henderson     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17926839004869,2.33639766403919,1.34747357505896
17,"AI-XC",20131218113507,1000,1000,"W","","","M",383133,8,11061811,"Y",53045," a ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00007442725135,1.07180137496937,0.51024346934568
18,"AI-XC",20131218113507,1000,1000,"2","N","N","F",384164,8,11061813,"Y",53045,"  i dont know what archaelogy is. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.05794165060722,0.150567768370118
19,"AI-XC",20131218113507,1000,1000,"NR","","","M",384899,8,11061815,"Y",53045," These sources are so important because they show the past life of people around the world. The Incas were important because they showed how people lived everyday life and how they survived without the use of the technology that is available for us now. The Puebloans were important because they were the ones who created the idea and reality of elaborate stone houses/buildings. The Pavlopetri is important because it is an ancient myth for greeks since 1200 BC.         ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.08239716480596,0.788736580733013
20,"AI-XC",20131218113507,1000,1000,"W","N","N","F",385223,8,11061817,"Y",53045," There have been many things discoved in many older places. First I'll start with the Ancient Inca. From what I have read so far this was a smart civilization in many ways. First of all they use coloerful knots called uipus to record the calandar to keep record of their livestock. They have also given us the ability to know how they looked and what they wore because they were found in the mountains, and there it's very cold so it has perserved many thing for us to study.   The next thing that I'll tell you about is the Puebloans. They left evidence about what they lived in very detailed. They first started with pithouses then they started to envolve them into kivas but population grew so big they had to make pole-and-adobe. From what people can tell they start to relay on farmland alot more. My last thing I'm am  going to talk to you about is the 'lost city of greek' It has mnany remains of pottery and the good thing is since it was under water no many people would take the nature things. THey left behind many things since they were sucken underground so many thing were swept under. There was even buildings, coutyards, mainsteets, rock-cut tombs, and religious structures. That really help people get a very good idea of how they lived, and what they did. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53592916873717,1.6734820698676,0.686152283784647
21,"AI-XC",20131218113507,1000,1000,"W","","","M",385375,8,11061818,"Y",53045," the inca  the pueblones and the pavleptri  they are all important because they all have to do with the exploration of of now time to find how the past was back then they all have scientific advancement like the bow the huts they built the barrying of of their kings and the pottery that they ate in     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.03919041887378,0.00634123487669089
