"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Data_Point_A","Final_Score_A","Read1_Date_A","Read1_ID_A","Read1_Score_A","Read1_Cond_A","Read2_Date_A","Read2_ID_A","Read2_Score_A","Read2_Cond_A","Read3_Date_A","Read3_ID_A","Read3_Score_A","Read3_Cond_A","Read5_Date_A","Read5_ID_A","Read5_Score_A","Read5_Cond_A","Data_Point_B","Final_Score_B","Read1_Date_B","Read1_ID_B","Read1_Score_B","Read1_Cond_B","Read2_Date_B","Read2_ID_B","Read2_Score_B","Read2_Cond_B","Read3_Date_B","Read3_ID_B","Read3_Score_B","Read3_Cond_B","Read5_Date_B","Read5_ID_B","Read5_Score_B","Read5_Cond_B","Data_Point_C","Final_Score_C","Read1_Date_C","Read1_ID_C","Read1_Score_C","Read1_Cond_C","Read2_Date_C","Read2_ID_C","Read2_Score_C","Read2_Cond_C","Read3_Date_C","Read3_ID_C","Read3_Score_C","Read3_Cond_C","Read5_Date_C","Read5_ID_C","Read5_Score_C","Read5_Cond_C","Alert_Code_1","Alert_ReaderID_1","Alert_Code_2","Alert_ReaderID_2","prediction_A","prediction_B","prediction_C"
11,"AI-XC",20131218113506,1000,1000,"H","N","Y","F",394942,5,11073884,"Y",56196,"    1. If  you wont to go  the circus go to the big apple of   New  York to see the new cricus at 7;25.p.m. today .And 190 person went  to see the circus  and they start it  first they used modosacos upside down.And  they take a brac for 5 min and  they start it again to make the people laugh. Then they put music , singing,acting,and more other  craft with 5little kids that they were 5 year old.Then they when to Africa on May 3,2013.       There car stop working of gas.The called there friend Joe to come for them that there car stop and the circus  was not at at Africa. And they went back to North America to rest for 2or 3 days in a roll.Then they went to Japan to make a other circous in aairplaent.       The day they came they say the next day they wood make the circus. Then went they make the circus and the 2hour they were there it was asunamy.They run fast to the airport to go to China to make other circus.They say no becuse they don't understand a were spicin in Engish.In they pick to go back to North Amarica.         In North Amerca for 1 month with 7days.Then they were plan to go to Mexico for 2mouth 2 weeks.Then they say that  they are haveing 3or 4 circus.Then  they say that  they are going to see there family.Then they went to tijana to make 1 circus then they went to California to make there last circus.          At last,they came to California to do there last circus.Then they say that one of  there family maber died.Then they make then a sad circus.Andone of then was layn to him.Then he got so happy     he is not died.             ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17047607045784,2.29059330164744,0.540033531358384
12,"AI-XC",20131218113506,1000,1000,"H","N","N","M",394958,5,11073886,"Y",56196,"     Life in a Circus   By: Diego        April 11, 2013                    Things that happen in a circus is crazy like when people perform on tight ropes they have to walk on the rope trying not to fall of the rope. If they fall then everyone will laugh at the person who is doing that trick so that is just one thing and there are more tricks that are harder than that so it is hard. When people perform it is hard because they have to practice lots of times so they don't fail that is why when they do tricks they practice lots of times so they don't fail so practice makes perfect.                     My first reason that you should practice is that when you are on a balance beam you don't fall and get caught in the net when they fall off they get laughed at when they fall. Also when you fall off you might get injured when you mess up or maybe the net is to long and you still hit the ground a little hard. Some people that are on the balance beam they are sometimes blind and have a large stick that is about 10 or 15 or 20 feet long. They have to carry that all the way across the rope blinded. One person did that and fell on the rope which made him sit down on the rope and again he fell off this time. That is why you need to practice all the time so you can master it.                      My second reason is that when elephants go on bouncy balls they have to train them to stand on the balls and they train them to hold each other so they don't fall. They have to keep them skinny so that when they get on the balls the ball doesn't pop right when they are in the middle of doing their trick. The balls that they use to put the elephant on are strong so that when they get on the ball won't pop. The elephants hold on to each other because the elephants can't hold their balance they don't fall on their back or slip to their side. That is another reason why you should practice all the time.                      My Third reason why you should practice is that when clowns fold and twist balloons they have to practice folding and twisting the balloon. When people become clowns they practice before they go out and give kids balloon animals he has to know how to make them and how to do it without popping the balloon in the kids face. When clowns do tricks like the flower that shoots out water when you try to smell it they have to know where he should shoot it. If he shoots it anywhere then he might get the person in the eye. That is another reason why you should practice before you so your act on stage.                                                                                                                                                            Those are reasons why when you go to a circus and sign up for it then you have to practice all the time so that you won't fall or get hurt. Practicing make perfect because if you try to be a juggler them you have to learn how to juggle about five which should be a maximum amount of rings to juggle. So if you mess up them some people will laugh about how you failed or boo at you. That is why you should practice all the time when you try to join a circus.     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00180972403951,3.12122875145083,1.13182365034001
13,"AI-XC",20131218113506,1000,1000,"H","N","N","F",395280,5,11073888,"Y",56196," THE CIRCUS       THE CIRCUS can be very fun but at times not that much. by what i have read it says that if you live in the circus you might have to wake up erly and waqlk the camils,zebraz,and even horses.if i lived like that i would go crazy i like playing soccer i would not be able to.                       once i met a clown he was never happy allways grumpy. untill one day i went up to him and told him why are you so grumpy. he awnserd i never get to play all i do is work do shows put make up on that usaly hurts my face.i eat the same thing ever day from the piy cart. my mom is woryd that i would get bad acny she says come home to mexico i dont care if we dont have money.       the next day he was happy i wonderd why ?i heard he learnd how to rope walk and the owner of the circus toldhim that becuse hes worked in that same circus for about 5 years and had not quit he was going to give him the circus. nolan was the clowns name he called his mom juanita and said mom im going to mexico.       she said waht your coming back he said yes. then juanita said what about the circus? I'm taking the circus with me!   how? well sens iv been his most hard worker he wants to retiyer and give me the circus. rely meho so were going to be rich. yes mother so tyhat means biger hous nice cars. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67892960726109,2.69749870846159,0.0974026749845405
14,"AI-XC",20131218113506,1000,1000,"NR","","","M",395420,5,11073890,"Y",56196," I slowly open my eyes I know where I am, I panic then remember I joined the circus! I jump out of bed and throw on my clothes.       I run to the Pie Car for breakfast. They are serving Pancakes and Bacon. After breakfast I run to the ringmaster for instruction, He tells me I need to feed the animals then practice shooting out of a cannon!   After feeding the animals I slowly shuffled over to the cannon, I was to afraid to get in it.       I walk back to the bedrooms lay down to read a book before I knew it I dozed off, I awaked to the ring masters voice 'Show starts in 5 minutes!' I jumped up and ran to my position. The crowd ran in voices filled the room. The ring master did a flip and landed on the elephant he yelled 'Are you ready?!?!' The crowed roared back 'YES!' Clowns came petaling in and started there act lions roared horns beeped, When it was finally my act I realized I had never practiced for the cannon.       I stared at the huge cannon in fear I approched it and the clowns picked me up without notice and stuffed me in the cannon, The ring master fired and I went flying out of the circus tent screaming. Then I woke up from my dream.                 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.819679315795,2.86186383045661,1.35511446082561
15,"AI-XC",20131218113506,1000,1000,"H","","Y","M",395482,5,11073893,"Y",56196," Anyone who think circus is non stop playing is crazy. You have to wake up a seven am to gtet dressed and eat breakfesat. At 9aM you have to go to go to school. At three school is over, and you have a quick break. At three thrity you have to do chores or you have to practice. At six its dinner but they dont get much to eat because they perform after. The show is at seven to ten thrity. We have to do ten shows a week after tooring season they get to go home to their family. You have to travel for 20,000 miles and they visit one hundred and fifty cities, and work from sunup to sundown. Ever dreamed of running away from home and joining the circus. Think do you have what it takes to be an acrobat to treapaze artist. Well if you do than join. Not just ever one can join the circus and become a acbat or trapeze artist. You need to have a specail talent the right body type verydetermined. Thats what you need to be a circus performer and the schele. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60701558961586,1.6927716711016,0.737936196383035
16,"AI-XC",20131218113506,1000,1000,"H","N","Y","M",395499,5,11073895,"Y",56196,"    Who ever thinks that living in a circus is crazy, well I think is not what I think is that is not it might be hard  unless you practice alot and are a good listener,and fast learner  you also have to have good memory so that you could remember everthing you practiced.You may also meet new friends or learn other languages.The other good thing of being in a circus it is fun and they treet you like a family. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06352075541751,1.12629364119569,0.0762693650578698
17,"AI-XC",20131218113506,1000,1000,"H","N","N","F",395548,5,11073897,"Y",56196," If you want to be in the circus you have to have a good talent. You would have to go around the world for seven months and live in a trailer. you would work all day. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00093187746071,1.01454242420883,0.836618834585252
18,"AI-XC",20131218113506,1000,1000,"W","Y","N","M",396049,5,11073899,"Y",56196," ffgf ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0498037857533,1.07330413779229,0
19,"AI-XC",20131218113506,1000,1000,"W","Y","N","F",396072,5,11073902,"Y",56196," the circus   this is a story about my trip to the circus.when i got there the tent smelled like pop corn and there was circus music playing and then the lights flashed all around so we took our seats.the show was about to start.       the annoucer came and said'welcome to the circus i hope you like it'. then the clowns came out of the curtains they were chaceing each other and hitting each other with bats it was funny.       then after the clowns the curcus acrobats came from a rope  and the girl was hanging on to a plastic bottle in her mouth then they did beautiful spins jumps and different trick it was soo cool.       nexed after them was the last thing the circus horeses it was soooooo cool they were standing on there legs and did some preety cool stuff.       after all that every one from the circus came out and took a bow every one was cheering for them and thats my story about when i went to the circus. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02971912840625,2.0382402068988,0.154501316022185
20,"AI-XC",20131218113506,1000,1000,"NR","","","M",396181,5,11073904,"Y",56196," yhyh ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05101885061213,1.07091223710823,0
21,"AI-XC",20131218113506,1000,1000,"B","","N","M",396275,5,11073906,"Y",56196," anyone who thinks circus life is nonstop play is crazy i bella castini know diffrently. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02743872741924,1.04449042709352,0
22,"AI-XC",20131218113506,1000,1000,"H","","","M",396368,5,11073908,"Y",56196," in a circus the common thing that happens is that someone falls or messes up doind what they are doing.Something that does not happen offen is people get hurt or ingerd.       One common thing at the circus is thst there are eliphants and clowns.Onother thing that happens there are lions and tight ropes.     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.06980634482048,0
23,"AI-XC",20131218113506,1000,1000,"W","","","M",396717,5,11073911,"Y",56196," you need allot of balenc to be in a craoces and you need be stedy and realy carefull if your on the high rope and if you fall of the high rope you will die. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.04183568999673,0
